order_id,customer_id,order_date,status,region,acquisition_channel
ORD016509,CUST01775,2025-04-04,completed,South,Email
ORD016510,CUST00089,2025-02-24,completed,South,Paid Social
ORD016511,CUST00089,2025-02-28,completed,South,Paid Social
ORD016512,CUST00089,2025-03-06,completed,South,Paid Social
ORD016513,CUST00089,2025-03-11,completed,South,Paid Social
ORD016514,CUST00089,2025-03-15,completed,South,Paid Social
ORD016515,CUST00089,2025-03-21,completed,South,Paid Social
ORD016516,CUST00089,2025-03-23,completed,South,Paid Social
ORD016517,CUST00089,2025-03-25,returned,South,Paid Social
ORD016518,CUST00089,2025-03-30,completed,South,Paid Social
ORD016519,CUST02121,2025-03-04,completed,West,Paid Social
ORD016520,CUST02121,2025-03-12,returned,West,Paid Social
ORD016521,CUST02121,2025-03-25,completed,West,Paid Social
ORD016522,CUST02121,2025-04-03,completed,West,Paid Social
ORD016523,CUST02121,2025-04-15,completed,West,Paid Social
ORD016524,CUST02121,2025-04-22,returned,West,Paid Social
ORD016525,CUST02121,2025-04-23,completed,West,Paid Social
ORD016526,CUST02995,2025-03-02,completed,South,Paid Social
ORD016527,CUST02995,2025-03-25,completed,South,Paid Social
ORD016528,CUST02995,2025-03-27,completed,South,Paid Social
ORD016529,CUST02995,2025-04-29,completed,South,Paid Social
ORD016530,CUST02995,2025-05-03,cancelled,South,Paid Social
ORD016531,CUST03627,2025-02-24,cancelled,South,Organic Search
ORD016532,CUST03627,2025-03-12,completed,South,Organic Search
ORD016533,CUST03627,2025-03-28,completed,South,Organic Search
ORD016534,CUST03627,2025-04-04,cancelled,South,Organic Search
ORD016535,CUST03627,2025-04-06,completed,South,Organic Search
ORD016536,CUST03627,2025-04-24,completed,South,Organic Search
ORD016537,CUST00645,2025-02-27,completed,Midwest,Email
ORD016538,CUST00645,2025-03-01,returned,Midwest,Email
ORD016539,CUST00645,2025-03-06,completed,Midwest,Email
ORD016540,CUST00645,2025-03-14,completed,Midwest,Email
ORD016541,CUST00645,2025-04-02,returned,Midwest,Email
ORD016542,CUST00645,2025-04-08,returned,Midwest,Email
ORD016543,CUST03678,2025-03-12,completed,South,Referral
ORD016544,CUST03678,2025-03-16,completed,South,Referral
ORD016545,CUST03678,2025-03-27,completed,South,Referral
ORD016546,CUST03678,2025-03-27,returned,South,Referral
ORD016547,CUST03678,2025-03-30,completed,South,Referral
ORD016548,CUST02922,2025-02-25,completed,Northeast,Referral
ORD016549,CUST02922,2025-03-04,completed,Northeast,Referral
ORD016550,CUST02922,2025-03-12,cancelled,Northeast,Referral
ORD016551,CUST01061,2025-05-03,completed,South,Organic Search
ORD016552,CUST00911,2025-02-24,completed,South,Referral
ORD016553,CUST00911,2025-02-26,completed,South,Referral
ORD016554,CUST00911,2025-02-27,completed,South,Referral
ORD016555,CUST00911,2025-03-07,returned,South,Referral
ORD016556,CUST00911,2025-03-24,completed,South,Referral
ORD016557,CUST03203,2025-03-14,completed,Northeast,Paid Social
ORD016558,CUST03157,2025-02-27,completed,Midwest,Paid Social
ORD016559,CUST03157,2025-02-27,completed,Midwest,Paid Social
ORD016560,CUST03157,2025-03-08,completed,Midwest,Paid Social
ORD016561,CUST03157,2025-03-15,completed,Midwest,Paid Social
ORD016562,CUST03157,2025-03-31,completed,Midwest,Paid Social
ORD016563,CUST03157,2025-04-03,returned,Midwest,Paid Social
ORD016564,CUST03157,2025-04-04,completed,Midwest,Paid Social
ORD016565,CUST03157,2025-04-09,returned,Midwest,Paid Social
ORD016566,CUST03432,2025-05-17,returned,Midwest,Organic Search
ORD016567,CUST03432,2025-05-22,completed,Midwest,Organic Search
ORD016568,CUST01691,2025-04-12,completed,Northeast,Organic Search
ORD016569,CUST01691,2025-04-17,completed,Northeast,Organic Search
ORD016570,CUST01691,2025-04-21,completed,Northeast,Organic Search
ORD016571,CUST01691,2025-04-22,cancelled,Northeast,Organic Search
ORD016572,CUST01691,2025-05-22,completed,Northeast,Organic Search
ORD016573,CUST01691,2025-06-02,completed,Northeast,Organic Search
ORD016574,CUST00370,2025-02-26,completed,South,Referral
ORD016575,CUST00370,2025-03-01,completed,South,Referral
ORD016576,CUST00370,2025-03-24,cancelled,South,Referral
ORD016577,CUST00370,2025-04-16,completed,South,Referral
ORD016578,CUST01870,2025-03-01,completed,Midwest,Email
ORD016579,CUST01870,2025-03-01,completed,Midwest,Email
ORD016580,CUST01870,2025-03-04,completed,Midwest,Email
ORD016581,CUST01870,2025-03-07,completed,Midwest,Email
ORD016582,CUST01870,2025-03-16,completed,Midwest,Email
ORD016583,CUST01870,2025-03-16,completed,Midwest,Email
ORD016584,CUST01870,2025-03-26,completed,Midwest,Email
ORD016585,CUST01870,2025-03-30,returned,Midwest,Email
ORD016586,CUST01870,2025-04-03,completed,Midwest,Email
ORD016587,CUST03226,2025-02-27,completed,Midwest,Direct
ORD016588,CUST03226,2025-03-01,returned,Midwest,Direct
ORD016589,CUST03226,2025-03-04,completed,Midwest,Direct
ORD016590,CUST03226,2025-03-20,completed,Midwest,Direct
ORD016591,CUST03226,2025-03-26,completed,Midwest,Direct
ORD016592,CUST03226,2025-03-27,completed,Midwest,Direct
ORD016593,CUST03226,2025-03-30,completed,Midwest,Direct
ORD016594,CUST00173,2025-03-02,completed,South,Paid Social
ORD016595,CUST00173,2025-04-06,completed,South,Paid Social
ORD016596,CUST00173,2025-04-08,cancelled,South,Paid Social
ORD016597,CUST00864,2025-04-04,completed,Northeast,Paid Social
ORD016598,CUST00864,2025-04-13,completed,Northeast,Paid Social
ORD016599,CUST00864,2025-05-04,completed,Northeast,Paid Social
ORD016600,CUST00864,2025-06-10,completed,Northeast,Paid Social
ORD016601,CUST01825,2025-03-09,completed,South,Direct
ORD016602,CUST01825,2025-03-10,completed,South,Direct
ORD016603,CUST01825,2025-04-20,completed,South,Direct
ORD016604,CUST01825,2025-04-22,completed,South,Direct
ORD016605,CUST01825,2025-05-03,completed,South,Direct
ORD016606,CUST03847,2025-03-24,returned,West,Direct
ORD016607,CUST03847,2025-03-29,completed,West,Direct
ORD016608,CUST03847,2025-04-19,completed,West,Direct
ORD016609,CUST03847,2025-04-23,completed,West,Direct
ORD016610,CUST03847,2025-04-23,completed,West,Direct
ORD016611,CUST03847,2025-05-04,completed,West,Direct
ORD016612,CUST03847,2025-05-16,completed,West,Direct
ORD016613,CUST03847,2025-05-16,completed,West,Direct
ORD016614,CUST01058,2025-02-25,completed,Northeast,Organic Search
ORD016615,CUST01058,2025-03-08,completed,Northeast,Organic Search
ORD016616,CUST01058,2025-03-15,completed,Northeast,Organic Search
ORD016617,CUST01058,2025-03-18,completed,Northeast,Organic Search
ORD016618,CUST01058,2025-05-13,completed,Northeast,Organic Search
ORD016619,CUST03544,2025-03-26,completed,South,Paid Social
ORD016620,CUST03544,2025-03-29,completed,South,Paid Social
ORD016621,CUST03544,2025-04-04,cancelled,South,Paid Social
ORD016622,CUST03544,2025-04-16,completed,South,Paid Social
ORD016623,CUST03544,2025-04-20,completed,South,Paid Social
ORD016624,CUST01558,2025-03-02,returned,West,Paid Social
ORD016625,CUST01558,2025-03-03,returned,West,Paid Social
ORD016626,CUST01558,2025-03-09,completed,West,Paid Social
ORD016627,CUST01558,2025-03-09,completed,West,Paid Social
ORD016628,CUST01558,2025-03-17,completed,West,Paid Social
ORD016629,CUST01558,2025-03-20,completed,West,Paid Social
ORD016630,CUST01558,2025-04-04,completed,West,Paid Social
ORD016631,CUST03387,2025-03-08,completed,Northeast,Direct
ORD016632,CUST03387,2025-03-11,completed,Northeast,Direct
ORD016633,CUST03387,2025-03-17,completed,Northeast,Direct
ORD016634,CUST03387,2025-03-21,completed,Northeast,Direct
ORD016635,CUST03387,2025-04-06,completed,Northeast,Direct
ORD016636,CUST03387,2025-04-19,completed,Northeast,Direct
ORD016637,CUST03387,2025-04-30,completed,Northeast,Direct
ORD016638,CUST00734,2025-02-26,completed,Midwest,Referral
ORD016639,CUST00734,2025-03-02,completed,Midwest,Referral
ORD016640,CUST00734,2025-03-11,returned,Midwest,Referral
ORD016641,CUST00734,2025-03-14,cancelled,Midwest,Referral
ORD016642,CUST00734,2025-03-14,completed,Midwest,Referral
ORD016643,CUST02320,2025-03-04,returned,Midwest,Paid Social
ORD016644,CUST02320,2025-03-27,completed,Midwest,Paid Social
ORD016645,CUST02320,2025-04-09,completed,Midwest,Paid Social
ORD016646,CUST02212,2025-03-01,completed,Midwest,Direct
ORD016647,CUST02212,2025-03-03,completed,Midwest,Direct
ORD016648,CUST02212,2025-03-05,completed,Midwest,Direct
ORD016649,CUST02212,2025-03-05,completed,Midwest,Direct
ORD016650,CUST02212,2025-03-05,returned,Midwest,Direct
ORD016651,CUST02212,2025-03-16,returned,Midwest,Direct
ORD016652,CUST02212,2025-03-16,completed,Midwest,Direct
ORD016653,CUST02212,2025-03-29,completed,Midwest,Direct
ORD016654,CUST02212,2025-03-31,completed,Midwest,Direct
ORD016655,CUST02212,2025-03-31,completed,Midwest,Direct
ORD016656,CUST02212,2025-04-07,completed,Midwest,Direct
ORD016657,CUST02212,2025-04-08,completed,Midwest,Direct
ORD016658,CUST01278,2025-02-26,completed,South,Email
ORD016659,CUST01278,2025-03-05,completed,South,Email
ORD016660,CUST01278,2025-03-12,completed,South,Email
ORD016661,CUST01278,2025-03-15,completed,South,Email
ORD016662,CUST01278,2025-03-16,completed,South,Email
ORD016663,CUST01278,2025-03-20,completed,South,Email
ORD016664,CUST01278,2025-03-23,completed,South,Email
ORD016665,CUST01278,2025-03-24,completed,South,Email
ORD016666,CUST01278,2025-03-24,completed,South,Email
ORD016667,CUST01278,2025-03-25,completed,South,Email
ORD016668,CUST01278,2025-03-27,completed,South,Email
ORD016669,CUST02447,2025-03-29,completed,Midwest,Paid Social
ORD016670,CUST02447,2025-05-02,completed,Midwest,Paid Social
ORD016671,CUST02447,2025-05-31,returned,Midwest,Paid Social
ORD016672,CUST02447,2025-06-12,completed,Midwest,Paid Social
ORD016673,CUST00002,2025-03-12,completed,Midwest,Organic Search
ORD016674,CUST00002,2025-04-05,completed,Midwest,Organic Search
ORD016675,CUST00002,2025-04-21,returned,Midwest,Organic Search
ORD016676,CUST00002,2025-05-04,completed,Midwest,Organic Search
ORD016677,CUST02575,2025-03-24,completed,West,Direct
ORD016678,CUST02575,2025-04-08,completed,West,Direct
ORD016679,CUST02575,2025-04-12,completed,West,Direct
ORD016680,CUST03223,2025-03-02,completed,Northeast,Paid Social
ORD016681,CUST03223,2025-03-12,completed,Northeast,Paid Social
ORD016682,CUST03223,2025-03-15,completed,Northeast,Paid Social
ORD016683,CUST03223,2025-03-20,returned,Northeast,Paid Social
ORD016684,CUST03223,2025-03-24,completed,Northeast,Paid Social
ORD016685,CUST03223,2025-03-30,completed,Northeast,Paid Social
ORD016686,CUST03223,2025-04-03,completed,Northeast,Paid Social
ORD016687,CUST03223,2025-04-05,completed,Northeast,Paid Social
ORD016688,CUST03223,2025-04-10,completed,Northeast,Paid Social
ORD016689,CUST03223,2025-04-19,completed,Northeast,Paid Social
ORD016690,CUST03224,2025-03-01,completed,Northeast,Email
ORD016691,CUST03224,2025-03-01,completed,Northeast,Email
ORD016692,CUST03224,2025-03-07,completed,Northeast,Email
ORD016693,CUST03224,2025-03-31,completed,Northeast,Email
ORD016694,CUST03224,2025-04-16,completed,Northeast,Email
ORD016695,CUST02662,2025-03-01,completed,West,Organic Search
ORD016696,CUST02662,2025-03-08,completed,West,Organic Search
ORD016697,CUST02662,2025-03-09,completed,West,Organic Search
ORD016698,CUST02662,2025-03-15,completed,West,Organic Search
ORD016699,CUST02662,2025-04-26,completed,West,Organic Search
ORD016700,CUST02662,2025-04-29,completed,West,Organic Search
ORD016701,CUST01611,2025-03-04,completed,South,Referral
ORD016702,CUST01611,2025-04-04,completed,South,Referral
ORD016703,CUST01611,2025-04-06,completed,South,Referral
ORD016704,CUST01339,2025-03-08,completed,Midwest,Organic Search
ORD016705,CUST01339,2025-03-23,completed,Midwest,Organic Search
ORD016706,CUST01339,2025-04-03,completed,Midwest,Organic Search
ORD016707,CUST01339,2025-04-05,cancelled,Midwest,Organic Search
ORD016708,CUST01339,2025-04-13,completed,Midwest,Organic Search
ORD016709,CUST01339,2025-04-17,completed,Midwest,Organic Search
ORD016710,CUST01339,2025-04-21,completed,Midwest,Organic Search
ORD016711,CUST02449,2025-03-02,completed,South,Organic Search
ORD016712,CUST02449,2025-03-10,completed,South,Organic Search
ORD016713,CUST02449,2025-03-13,completed,South,Organic Search
ORD016714,CUST02449,2025-04-27,completed,South,Organic Search
ORD016715,CUST02449,2025-04-28,cancelled,South,Organic Search
ORD016716,CUST02449,2025-05-09,completed,South,Organic Search
ORD016717,CUST01469,2025-03-04,completed,Midwest,Referral
ORD016718,CUST01469,2025-03-11,completed,Midwest,Referral
ORD016719,CUST01469,2025-03-23,completed,Midwest,Referral
ORD016720,CUST01469,2025-04-04,returned,Midwest,Referral
ORD016721,CUST03001,2025-03-16,cancelled,Northeast,Direct
ORD016722,CUST03001,2025-03-26,completed,Northeast,Direct
ORD016723,CUST03001,2025-04-06,completed,Northeast,Direct
ORD016724,CUST03001,2025-05-16,completed,Northeast,Direct
ORD016725,CUST03001,2025-05-24,completed,Northeast,Direct
ORD016726,CUST03866,2025-03-07,completed,Midwest,Paid Social
ORD016727,CUST03866,2025-03-28,completed,Midwest,Paid Social
ORD016728,CUST03866,2025-04-11,completed,Midwest,Paid Social
ORD016729,CUST03866,2025-05-07,completed,Midwest,Paid Social
ORD016730,CUST03866,2025-05-18,cancelled,Midwest,Paid Social
ORD016731,CUST03866,2025-05-24,completed,Midwest,Paid Social
ORD016732,CUST00836,2025-03-11,completed,South,Organic Search
ORD016733,CUST00836,2025-03-24,completed,South,Organic Search
ORD016734,CUST00836,2025-03-28,completed,South,Organic Search
ORD016735,CUST00836,2025-04-20,completed,South,Organic Search
ORD016736,CUST00836,2025-04-24,completed,South,Organic Search
ORD016737,CUST00402,2025-02-28,completed,South,Organic Search
ORD016738,CUST00402,2025-03-19,completed,South,Organic Search
ORD016739,CUST02096,2025-03-02,completed,Midwest,Direct
ORD016740,CUST02096,2025-03-08,completed,Midwest,Direct
ORD016741,CUST02096,2025-03-18,completed,Midwest,Direct
ORD016742,CUST02096,2025-03-19,completed,Midwest,Direct
ORD016743,CUST02096,2025-04-01,completed,Midwest,Direct
ORD016744,CUST02096,2025-04-16,completed,Midwest,Direct
ORD016745,CUST02096,2025-04-17,completed,Midwest,Direct
ORD016746,CUST02096,2025-05-05,completed,Midwest,Direct
ORD016747,CUST00050,2025-04-02,completed,Midwest,Paid Social
ORD016748,CUST00050,2025-04-10,completed,Midwest,Paid Social
ORD016749,CUST00050,2025-05-03,completed,Midwest,Paid Social
ORD016750,CUST00050,2025-05-03,completed,Midwest,Paid Social
ORD016751,CUST00050,2025-05-12,returned,Midwest,Paid Social
ORD016752,CUST00050,2025-05-30,completed,Midwest,Paid Social
ORD016753,CUST01914,2025-02-28,completed,Midwest,Direct
ORD016754,CUST01914,2025-03-27,completed,Midwest,Direct
ORD016755,CUST01914,2025-03-28,completed,Midwest,Direct
ORD016756,CUST00815,2025-03-31,completed,Northeast,Paid Social
ORD016757,CUST00815,2025-04-11,completed,Northeast,Paid Social
ORD016758,CUST00815,2025-04-20,completed,Northeast,Paid Social
ORD016759,CUST01242,2025-03-12,completed,South,Organic Search
ORD016760,CUST01242,2025-03-13,completed,South,Organic Search
ORD016761,CUST01242,2025-03-13,completed,South,Organic Search
ORD016762,CUST01242,2025-03-17,completed,South,Organic Search
ORD016763,CUST01242,2025-03-19,completed,South,Organic Search
ORD016764,CUST01242,2025-03-25,completed,South,Organic Search
ORD016765,CUST01242,2025-04-05,returned,South,Organic Search
ORD016766,CUST01242,2025-04-07,completed,South,Organic Search
ORD016767,CUST01242,2025-04-17,completed,South,Organic Search
ORD016768,CUST03480,2025-03-01,completed,West,Referral
ORD016769,CUST03480,2025-03-21,completed,West,Referral
ORD016770,CUST03480,2025-04-01,cancelled,West,Referral
ORD016771,CUST03480,2025-05-03,completed,West,Referral
ORD016772,CUST01313,2025-03-24,completed,South,Paid Social
ORD016773,CUST01313,2025-03-28,completed,South,Paid Social
ORD016774,CUST01313,2025-04-11,completed,South,Paid Social
ORD016775,CUST01313,2025-04-13,returned,South,Paid Social
ORD016776,CUST01731,2025-03-10,completed,West,Email
ORD016777,CUST01731,2025-03-14,completed,West,Email
ORD016778,CUST01731,2025-03-24,completed,West,Email
ORD016779,CUST01731,2025-03-31,completed,West,Email
ORD016780,CUST01731,2025-04-05,completed,West,Email
ORD016781,CUST01731,2025-04-08,returned,West,Email
ORD016782,CUST01731,2025-04-18,completed,West,Email
ORD016783,CUST01731,2025-04-23,completed,West,Email
ORD016784,CUST01731,2025-04-28,completed,West,Email
ORD016785,CUST01441,2025-03-06,returned,Northeast,Direct
ORD016786,CUST01441,2025-03-10,completed,Northeast,Direct
ORD016787,CUST01441,2025-03-11,completed,Northeast,Direct
ORD016788,CUST01441,2025-03-15,returned,Northeast,Direct
ORD016789,CUST01441,2025-03-15,completed,Northeast,Direct
ORD016790,CUST01441,2025-03-19,completed,Northeast,Direct
ORD016791,CUST01441,2025-03-22,completed,Northeast,Direct
ORD016792,CUST01441,2025-03-29,completed,Northeast,Direct
ORD016793,CUST01441,2025-03-31,completed,Northeast,Direct
ORD016794,CUST01441,2025-03-31,completed,Northeast,Direct
ORD016795,CUST01441,2025-04-04,completed,Northeast,Direct
ORD016796,CUST01441,2025-04-05,completed,Northeast,Direct
ORD016797,CUST01441,2025-04-06,cancelled,Northeast,Direct
ORD016798,CUST01441,2025-04-06,completed,Northeast,Direct
ORD016799,CUST01441,2025-04-08,completed,Northeast,Direct
ORD016800,CUST01441,2025-04-09,completed,Northeast,Direct
ORD016801,CUST01441,2025-04-13,completed,Northeast,Direct
ORD016802,CUST00602,2025-03-06,completed,South,Organic Search
ORD016803,CUST00602,2025-03-14,completed,South,Organic Search
ORD016804,CUST00602,2025-04-18,completed,South,Organic Search
ORD016805,CUST00602,2025-04-21,completed,South,Organic Search
ORD016806,CUST00602,2025-04-22,completed,South,Organic Search
ORD016807,CUST00602,2025-04-23,completed,South,Organic Search
ORD016808,CUST00602,2025-04-29,completed,South,Organic Search
ORD016809,CUST00602,2025-05-16,completed,South,Organic Search
ORD016810,CUST00598,2025-03-09,completed,Midwest,Organic Search
ORD016811,CUST00598,2025-03-14,completed,Midwest,Organic Search
ORD016812,CUST00598,2025-03-17,completed,Midwest,Organic Search
ORD016813,CUST00598,2025-04-07,completed,Midwest,Organic Search
ORD016814,CUST00598,2025-04-18,completed,Midwest,Organic Search
ORD016815,CUST00598,2025-04-18,completed,Midwest,Organic Search
ORD016816,CUST00598,2025-04-26,completed,Midwest,Organic Search
ORD016817,CUST00598,2025-04-29,completed,Midwest,Organic Search
ORD016818,CUST03429,2025-03-01,completed,West,Email
ORD016819,CUST03429,2025-04-04,completed,West,Email
ORD016820,CUST03429,2025-04-07,completed,West,Email
ORD016821,CUST03429,2025-04-30,completed,West,Email
ORD016822,CUST03429,2025-05-10,completed,West,Email
ORD016823,CUST03429,2025-05-16,completed,West,Email
ORD016824,CUST02858,2025-03-03,cancelled,South,Direct
ORD016825,CUST02858,2025-03-27,completed,South,Direct
ORD016826,CUST02858,2025-05-09,completed,South,Direct
ORD016827,CUST00210,2025-03-17,cancelled,Northeast,Direct
ORD016828,CUST00210,2025-04-07,completed,Northeast,Direct
ORD016829,CUST00112,2025-03-03,completed,South,Paid Social
ORD016830,CUST00112,2025-03-14,completed,South,Paid Social
ORD016831,CUST00112,2025-03-23,completed,South,Paid Social
ORD016832,CUST00112,2025-03-27,completed,South,Paid Social
ORD016833,CUST00112,2025-04-03,cancelled,South,Paid Social
ORD016834,CUST00112,2025-04-06,completed,South,Paid Social
ORD016835,CUST00112,2025-04-09,completed,South,Paid Social
ORD016836,CUST00112,2025-04-13,completed,South,Paid Social
ORD016837,CUST00112,2025-04-17,completed,South,Paid Social
ORD016838,CUST00112,2025-04-23,completed,South,Paid Social
ORD016839,CUST00112,2025-05-01,completed,South,Paid Social
ORD016840,CUST01212,2025-03-11,cancelled,South,Referral
ORD016841,CUST01212,2025-04-03,completed,South,Referral
ORD016842,CUST01212,2025-05-03,completed,South,Referral
ORD016843,CUST00107,2025-03-11,completed,South,Direct
ORD016844,CUST01498,2025-05-07,completed,South,Paid Social
ORD016845,CUST01498,2025-05-24,completed,South,Paid Social
ORD016846,CUST01498,2025-06-16,completed,South,Paid Social
ORD016847,CUST03565,2025-03-06,completed,West,Email
ORD016848,CUST03565,2025-03-09,completed,West,Email
ORD016849,CUST03565,2025-03-15,completed,West,Email
ORD016850,CUST03565,2025-03-18,completed,West,Email
ORD016851,CUST03565,2025-03-31,completed,West,Email
ORD016852,CUST03565,2025-04-12,completed,West,Email
ORD016853,CUST00025,2025-05-01,completed,Midwest,Direct
ORD016854,CUST00806,2025-05-15,completed,Northeast,Referral
ORD016855,CUST00806,2025-06-08,completed,Northeast,Referral
ORD016856,CUST02603,2025-03-14,completed,West,Organic Search
ORD016857,CUST02603,2025-03-18,completed,West,Organic Search
ORD016858,CUST02603,2025-03-21,completed,West,Organic Search
ORD016859,CUST02603,2025-03-22,completed,West,Organic Search
ORD016860,CUST02603,2025-03-26,completed,West,Organic Search
ORD016861,CUST02603,2025-03-30,completed,West,Organic Search
ORD016862,CUST02603,2025-04-10,cancelled,West,Organic Search
ORD016863,CUST03350,2025-03-05,completed,Northeast,Organic Search
ORD016864,CUST03350,2025-03-11,returned,Northeast,Organic Search
ORD016865,CUST03350,2025-03-17,completed,Northeast,Organic Search
ORD016866,CUST03350,2025-03-19,completed,Northeast,Organic Search
ORD016867,CUST03350,2025-03-21,cancelled,Northeast,Organic Search
ORD016868,CUST03350,2025-03-22,completed,Northeast,Organic Search
ORD016869,CUST03350,2025-03-28,completed,Northeast,Organic Search
ORD016870,CUST02988,2025-03-30,cancelled,Northeast,Direct
ORD016871,CUST02988,2025-04-11,completed,Northeast,Direct
ORD016872,CUST02988,2025-04-19,returned,Northeast,Direct
ORD016873,CUST00766,2025-03-10,completed,West,Email
ORD016874,CUST00766,2025-03-12,completed,West,Email
ORD016875,CUST00766,2025-03-21,completed,West,Email
ORD016876,CUST00766,2025-04-12,completed,West,Email
ORD016877,CUST00766,2025-04-17,completed,West,Email
ORD016878,CUST00766,2025-04-19,completed,West,Email
ORD016879,CUST00766,2025-04-27,completed,West,Email
ORD016880,CUST01416,2025-03-12,completed,Northeast,Direct
ORD016881,CUST01416,2025-03-16,returned,Northeast,Direct
ORD016882,CUST01416,2025-03-20,completed,Northeast,Direct
ORD016883,CUST01416,2025-03-26,completed,Northeast,Direct
ORD016884,CUST01416,2025-04-02,completed,Northeast,Direct
ORD016885,CUST01416,2025-04-03,completed,Northeast,Direct
ORD016886,CUST01416,2025-04-10,returned,Northeast,Direct
ORD016887,CUST01416,2025-04-16,completed,Northeast,Direct
ORD016888,CUST03074,2025-03-09,completed,South,Email
ORD016889,CUST03074,2025-03-21,completed,South,Email
ORD016890,CUST03074,2025-03-22,completed,South,Email
ORD016891,CUST03074,2025-03-28,completed,South,Email
ORD016892,CUST03074,2025-03-29,completed,South,Email
ORD016893,CUST03074,2025-04-04,completed,South,Email
ORD016894,CUST03074,2025-04-11,completed,South,Email
ORD016895,CUST03074,2025-04-19,cancelled,South,Email
ORD016896,CUST03074,2025-04-23,completed,South,Email
ORD016897,CUST03074,2025-04-29,cancelled,South,Email
ORD016898,CUST01726,2025-03-03,completed,South,Paid Social
ORD016899,CUST01726,2025-03-10,completed,South,Paid Social
ORD016900,CUST01726,2025-03-29,cancelled,South,Paid Social
ORD016901,CUST01726,2025-04-06,completed,South,Paid Social
ORD016902,CUST01726,2025-04-13,completed,South,Paid Social
ORD016903,CUST00690,2025-03-03,completed,South,Paid Social
ORD016904,CUST00690,2025-03-16,completed,South,Paid Social
ORD016905,CUST00690,2025-03-24,completed,South,Paid Social
ORD016906,CUST00690,2025-03-24,completed,South,Paid Social
ORD016907,CUST00690,2025-03-31,completed,South,Paid Social
ORD016908,CUST00690,2025-04-03,completed,South,Paid Social
ORD016909,CUST00690,2025-04-20,completed,South,Paid Social
ORD016910,CUST03326,2025-03-04,completed,Northeast,Paid Social
ORD016911,CUST03326,2025-03-12,completed,Northeast,Paid Social
ORD016912,CUST03326,2025-03-14,completed,Northeast,Paid Social
ORD016913,CUST03326,2025-03-19,completed,Northeast,Paid Social
ORD016914,CUST03326,2025-04-01,completed,Northeast,Paid Social
ORD016915,CUST03326,2025-04-06,completed,Northeast,Paid Social
ORD016916,CUST03326,2025-05-08,completed,Northeast,Paid Social
ORD016917,CUST00278,2025-03-18,completed,Northeast,Email
ORD016918,CUST00278,2025-04-11,completed,Northeast,Email
ORD016919,CUST00278,2025-05-10,returned,Northeast,Email
ORD016920,CUST00278,2025-05-13,completed,Northeast,Email
ORD016921,CUST00278,2025-06-02,completed,Northeast,Email
ORD016922,CUST00278,2025-06-07,completed,Northeast,Email
ORD016923,CUST00278,2025-06-08,completed,Northeast,Email
ORD016924,CUST00278,2025-06-29,completed,Northeast,Email
ORD016925,CUST00955,2025-03-17,completed,South,Referral
ORD016926,CUST00955,2025-03-31,completed,South,Referral
ORD016927,CUST03967,2025-03-08,completed,South,Paid Social
ORD016928,CUST03967,2025-03-15,completed,South,Paid Social
ORD016929,CUST03967,2025-04-02,completed,South,Paid Social
ORD016930,CUST03967,2025-05-19,returned,South,Paid Social
ORD016931,CUST03967,2025-06-14,returned,South,Paid Social
ORD016932,CUST03967,2025-06-17,completed,South,Paid Social
ORD016933,CUST03967,2025-06-26,completed,South,Paid Social
ORD016934,CUST00918,2025-04-01,completed,West,Email
ORD016935,CUST00918,2025-04-06,cancelled,West,Email
ORD016936,CUST00918,2025-04-26,completed,West,Email
ORD016937,CUST00918,2025-05-10,completed,West,Email
ORD016938,CUST00918,2025-06-20,completed,West,Email
ORD016939,CUST00476,2025-03-05,completed,Northeast,Organic Search
ORD016940,CUST00476,2025-03-09,completed,Northeast,Organic Search
ORD016941,CUST00476,2025-03-11,completed,Northeast,Organic Search
ORD016942,CUST00476,2025-03-25,completed,Northeast,Organic Search
ORD016943,CUST00476,2025-03-27,completed,Northeast,Organic Search
ORD016944,CUST00476,2025-03-30,completed,Northeast,Organic Search
ORD016945,CUST00476,2025-04-02,completed,Northeast,Organic Search
ORD016946,CUST00476,2025-04-04,completed,Northeast,Organic Search
ORD016947,CUST00476,2025-04-12,completed,Northeast,Organic Search
ORD016948,CUST00476,2025-04-13,completed,Northeast,Organic Search
ORD016949,CUST00476,2025-04-16,returned,Northeast,Organic Search
ORD016950,CUST00476,2025-04-21,completed,Northeast,Organic Search
ORD016951,CUST00613,2025-03-12,completed,South,Paid Social
ORD016952,CUST00613,2025-03-18,completed,South,Paid Social
ORD016953,CUST00613,2025-04-20,completed,South,Paid Social
ORD016954,CUST00160,2025-03-06,completed,Northeast,Direct
ORD016955,CUST00160,2025-03-12,completed,Northeast,Direct
ORD016956,CUST00160,2025-05-04,completed,Northeast,Direct
ORD016957,CUST00160,2025-05-21,completed,Northeast,Direct
ORD016958,CUST00160,2025-06-06,completed,Northeast,Direct
ORD016959,CUST00160,2025-06-17,completed,Northeast,Direct
ORD016960,CUST00106,2025-03-08,completed,South,Direct
ORD016961,CUST00106,2025-03-10,completed,South,Direct
ORD016962,CUST00106,2025-03-18,returned,South,Direct
ORD016963,CUST00106,2025-03-20,completed,South,Direct
ORD016964,CUST00106,2025-03-22,completed,South,Direct
ORD016965,CUST00106,2025-03-25,completed,South,Direct
ORD016966,CUST00106,2025-03-27,completed,South,Direct
ORD016967,CUST00106,2025-04-05,cancelled,South,Direct
