order_id,product_id,quantity,unit_price,unit_cost
ORD019448,PROD0017,1,155.52,93.02
ORD019449,PROD0139,2,58.07,24.69
ORD019449,PROD0045,1,136.06,80.87
ORD019449,PROD0108,3,121.99,69.83
ORD019450,PROD0027,1,113.51,72.28
ORD019450,PROD0066,1,85.71,46.83
ORD019450,PROD0098,2,57.78,32.6
ORD019451,PROD0014,2,429.85,233.18
ORD019451,PROD0054,3,18.76,8.76
ORD019451,PROD0023,2,165.57,84.69
ORD019451,PROD0021,3,208.3,130.9
ORD019452,PROD0055,1,37.28,17.9
ORD019452,PROD0077,2,29.52,18.02
ORD019452,PROD0083,3,55.53,33.34
ORD019453,PROD0062,2,72.44,35.5
ORD019453,PROD0068,1,16.42,6.84
ORD019454,PROD0127,3,14.46,7.43
ORD019454,PROD0043,1,18.2,10.88
ORD019455,PROD0097,2,12.93,6.99
ORD019455,PROD0084,3,53.89,34.97
ORD019455,PROD0054,2,18.76,8.76
ORD019455,PROD0025,1,225.83,134.39
ORD019456,PROD0056,2,80.46,45.5
ORD019456,PROD0001,1,393.66,179.33
ORD019457,PROD0036,1,86.8,52.46
ORD019457,PROD0013,1,437.92,280.0
ORD019457,PROD0102,3,93.28,45.98
ORD019458,PROD0022,2,338.23,203.21
ORD019458,PROD0017,1,155.52,93.02
ORD019459,PROD0019,1,336.03,200.98
ORD019459,PROD0060,3,45.02,28.96
ORD019460,PROD0015,3,372.17,193.63
ORD019460,PROD0101,2,64.4,41.66
ORD019460,PROD0150,2,74.71,46.35
ORD019460,PROD0011,3,192.81,105.32
ORD019461,PROD0107,1,129.92,69.18
ORD019461,PROD0116,3,94.4,57.33
ORD019462,PROD0085,1,28.98,16.79
ORD019462,PROD0124,2,121.02,51.26
ORD019462,PROD0018,1,272.87,121.21
ORD019463,PROD0104,2,164.7,85.75
ORD019464,PROD0111,3,73.13,32.52
ORD019464,PROD0093,2,53.94,27.18
ORD019464,PROD0049,1,132.39,77.03
ORD019465,PROD0121,1,17.06,10.6
ORD019465,PROD0138,2,46.54,23.54
ORD019465,PROD0033,1,127.27,59.34
ORD019466,PROD0005,2,225.48,93.74
ORD019466,PROD0117,1,78.26,39.67
ORD019466,PROD0044,1,110.87,69.15
ORD019466,PROD0150,1,74.71,46.35
ORD019467,PROD0099,1,40.56,19.04
ORD019467,PROD0130,3,24.44,14.52
ORD019467,PROD0053,2,73.93,39.18
ORD019468,PROD0041,2,55.76,28.4
ORD019468,PROD0105,1,191.65,80.68
ORD019469,PROD0123,2,16.06,9.44
ORD019469,PROD0028,3,79.76,44.35
ORD019469,PROD0069,2,75.93,34.87
ORD019470,PROD0073,1,69.63,31.95
ORD019471,PROD0058,2,45.35,21.74
ORD019471,PROD0054,2,18.76,8.76
ORD019471,PROD0109,3,174.7,84.57
ORD019471,PROD0150,2,74.71,46.35
ORD019472,PROD0009,1,224.03,120.24
ORD019473,PROD0056,1,80.46,45.5
ORD019473,PROD0032,1,86.1,51.18
ORD019473,PROD0069,1,75.93,34.87
ORD019474,PROD0045,1,136.06,80.87
ORD019474,PROD0114,3,29.31,11.97
ORD019475,PROD0087,2,41.1,20.84
ORD019475,PROD0079,1,18.53,7.77
ORD019475,PROD0132,2,74.97,46.96
ORD019476,PROD0054,1,18.76,8.76
ORD019477,PROD0043,1,18.2,10.88
ORD019478,PROD0076,3,8.13,4.18
ORD019479,PROD0011,2,192.81,105.32
ORD019479,PROD0055,1,37.28,17.9
ORD019480,PROD0142,3,30.05,12.41
ORD019481,PROD0056,3,80.46,45.5
ORD019481,PROD0076,3,8.13,4.18
ORD019481,PROD0091,2,36.96,15.71
ORD019482,PROD0035,2,41.82,21.85
ORD019482,PROD0060,1,45.02,28.96
ORD019483,PROD0097,2,12.93,6.99
ORD019483,PROD0137,1,72.9,38.11
ORD019484,PROD0130,3,24.44,14.52
ORD019484,PROD0097,3,12.93,6.99
ORD019484,PROD0101,2,64.4,41.66
ORD019485,PROD0012,1,454.79,214.91
ORD019486,PROD0043,3,18.2,10.88
ORD019486,PROD0127,1,14.46,7.43
ORD019486,PROD0143,2,56.04,28.32
ORD019487,PROD0110,3,100.04,55.92
ORD019487,PROD0003,2,485.69,247.6
ORD019487,PROD0010,1,334.81,212.63
ORD019487,PROD0054,1,18.76,8.76
ORD019488,PROD0128,3,16.92,7.4
ORD019488,PROD0016,2,314.74,202.57
ORD019488,PROD0133,1,52.92,25.7
ORD019488,PROD0124,2,121.02,51.26
ORD019489,PROD0097,1,12.93,6.99
ORD019490,PROD0006,1,434.95,176.52
ORD019490,PROD0004,2,268.08,121.99
ORD019490,PROD0121,1,17.06,10.6
ORD019491,PROD0032,1,86.1,51.18
ORD019491,PROD0094,1,39.12,24.2
ORD019491,PROD0146,1,54.29,23.51
ORD019491,PROD0006,1,434.95,176.52
ORD019492,PROD0101,2,64.4,41.66
ORD019492,PROD0078,3,36.12,19.97
ORD019492,PROD0110,3,100.04,55.92
ORD019492,PROD0043,1,18.2,10.88
ORD019493,PROD0038,3,78.22,47.67
ORD019493,PROD0101,2,64.4,41.66
ORD019493,PROD0021,3,208.3,130.9
ORD019494,PROD0149,1,72.35,42.29
ORD019494,PROD0073,2,69.63,31.95
ORD019495,PROD0003,3,485.69,247.6
ORD019495,PROD0063,1,83.84,38.12
ORD019495,PROD0060,2,45.02,28.96
ORD019495,PROD0017,3,155.52,93.02
ORD019496,PROD0062,1,72.44,35.5
ORD019496,PROD0105,1,191.65,80.68
ORD019497,PROD0038,1,78.22,47.67
ORD019497,PROD0093,3,53.94,27.18
ORD019497,PROD0089,3,46.73,26.85
ORD019498,PROD0128,1,16.92,7.4
ORD019498,PROD0087,3,41.1,20.84
ORD019499,PROD0133,2,52.92,25.7
ORD019499,PROD0097,3,12.93,6.99
ORD019499,PROD0019,2,336.03,200.98
ORD019499,PROD0065,1,27.37,14.0
ORD019500,PROD0102,2,93.28,45.98
ORD019500,PROD0044,2,110.87,69.15
ORD019500,PROD0121,2,17.06,10.6
ORD019500,PROD0067,1,61.53,24.76
ORD019501,PROD0047,1,141.08,77.53
ORD019502,PROD0059,1,78.45,50.09
ORD019502,PROD0016,2,314.74,202.57
ORD019502,PROD0003,3,485.69,247.6
ORD019502,PROD0102,1,93.28,45.98
ORD019503,PROD0006,3,434.95,176.52
ORD019503,PROD0041,3,55.76,28.4
ORD019504,PROD0075,1,82.82,52.8
ORD019505,PROD0117,3,78.26,39.67
ORD019505,PROD0087,1,41.1,20.84
ORD019505,PROD0059,3,78.45,50.09
ORD019506,PROD0116,3,94.4,57.33
ORD019506,PROD0065,2,27.37,14.0
ORD019507,PROD0045,3,136.06,80.87
ORD019507,PROD0133,1,52.92,25.7
ORD019507,PROD0139,1,58.07,24.69
ORD019507,PROD0065,1,27.37,14.0
ORD019508,PROD0010,3,334.81,212.63
ORD019508,PROD0144,3,38.4,23.94
ORD019508,PROD0100,1,56.42,29.22
ORD019508,PROD0071,2,57.55,28.93
ORD019509,PROD0082,1,40.81,21.82
ORD019509,PROD0029,1,128.68,74.05
ORD019510,PROD0144,1,38.4,23.94
ORD019510,PROD0128,2,16.92,7.4
ORD019510,PROD0011,3,192.81,105.32
ORD019511,PROD0043,2,18.2,10.88
ORD019511,PROD0104,1,164.7,85.75
ORD019512,PROD0123,3,16.06,9.44
ORD019512,PROD0006,2,434.95,176.52
ORD019513,PROD0134,3,74.42,32.05
ORD019514,PROD0061,3,13.12,6.32
ORD019514,PROD0033,2,127.27,59.34
ORD019514,PROD0080,3,44.0,24.43
ORD019515,PROD0006,3,434.95,176.52
ORD019515,PROD0123,1,16.06,9.44
ORD019515,PROD0071,2,57.55,28.93
ORD019516,PROD0121,1,17.06,10.6
ORD019516,PROD0001,3,393.66,179.33
ORD019516,PROD0139,2,58.07,24.69
ORD019516,PROD0035,1,41.82,21.85
ORD019517,PROD0051,1,71.09,45.6
ORD019517,PROD0010,1,334.81,212.63
ORD019517,PROD0135,1,17.66,8.98
ORD019517,PROD0110,1,100.04,55.92
ORD019518,PROD0078,2,36.12,19.97
ORD019519,PROD0069,1,75.93,34.87
ORD019520,PROD0035,1,41.82,21.85
ORD019520,PROD0103,1,21.47,9.54
ORD019521,PROD0129,1,77.59,42.13
ORD019522,PROD0083,3,55.53,33.34
ORD019522,PROD0047,1,141.08,77.53
ORD019522,PROD0031,1,87.36,51.43
ORD019522,PROD0082,2,40.81,21.82
ORD019523,PROD0060,1,45.02,28.96
ORD019523,PROD0136,3,26.27,14.55
ORD019523,PROD0098,1,57.78,32.6
ORD019523,PROD0052,1,15.82,7.21
ORD019524,PROD0092,3,25.65,12.65
ORD019524,PROD0069,1,75.93,34.87
ORD019524,PROD0112,1,193.74,86.93
ORD019524,PROD0078,3,36.12,19.97
ORD019525,PROD0006,3,434.95,176.52
ORD019525,PROD0023,2,165.57,84.69
ORD019525,PROD0121,2,17.06,10.6
ORD019525,PROD0100,1,56.42,29.22
ORD019526,PROD0066,2,85.71,46.83
ORD019526,PROD0020,1,301.63,183.8
ORD019527,PROD0104,1,164.7,85.75
ORD019527,PROD0044,3,110.87,69.15
ORD019528,PROD0077,2,29.52,18.02
ORD019529,PROD0040,2,138.94,60.98
ORD019529,PROD0005,1,225.48,93.74
ORD019529,PROD0098,3,57.78,32.6
ORD019530,PROD0121,2,17.06,10.6
ORD019531,PROD0092,2,25.65,12.65
ORD019531,PROD0140,1,8.64,4.84
ORD019532,PROD0089,1,46.73,26.85
ORD019532,PROD0071,2,57.55,28.93
ORD019532,PROD0063,2,83.84,38.12
ORD019533,PROD0003,1,485.69,247.6
ORD019533,PROD0133,3,52.92,25.7
ORD019534,PROD0006,1,434.95,176.52
ORD019534,PROD0118,1,126.05,59.94
ORD019535,PROD0019,2,336.03,200.98
ORD019535,PROD0062,2,72.44,35.5
ORD019536,PROD0011,1,192.81,105.32
ORD019536,PROD0096,3,15.1,7.42
ORD019536,PROD0100,1,56.42,29.22
ORD019536,PROD0079,1,18.53,7.77
ORD019537,PROD0125,2,187.58,111.43
ORD019537,PROD0148,3,14.44,6.79
ORD019537,PROD0075,3,82.82,52.8
ORD019537,PROD0122,2,195.81,120.55
ORD019538,PROD0001,2,393.66,179.33
ORD019538,PROD0130,3,24.44,14.52
ORD019538,PROD0148,3,14.44,6.79
ORD019538,PROD0070,1,37.65,20.8
ORD019539,PROD0073,1,69.63,31.95
ORD019539,PROD0009,2,224.03,120.24
ORD019539,PROD0099,1,40.56,19.04
ORD019540,PROD0080,2,44.0,24.43
ORD019540,PROD0078,3,36.12,19.97
ORD019540,PROD0092,1,25.65,12.65
ORD019541,PROD0001,1,393.66,179.33
ORD019541,PROD0104,3,164.7,85.75
ORD019541,PROD0016,1,314.74,202.57
ORD019541,PROD0046,3,36.63,17.53
ORD019542,PROD0107,3,129.92,69.18
ORD019543,PROD0022,1,338.23,203.21
ORD019543,PROD0123,1,16.06,9.44
ORD019544,PROD0033,3,127.27,59.34
ORD019544,PROD0147,2,19.55,11.31
ORD019544,PROD0062,2,72.44,35.5
ORD019544,PROD0135,1,17.66,8.98
ORD019545,PROD0080,1,44.0,24.43
ORD019546,PROD0016,2,314.74,202.57
ORD019546,PROD0044,3,110.87,69.15
ORD019546,PROD0099,2,40.56,19.04
ORD019546,PROD0037,2,74.54,31.32
ORD019547,PROD0099,1,40.56,19.04
ORD019547,PROD0145,2,60.32,27.44
ORD019547,PROD0103,1,21.47,9.54
ORD019548,PROD0142,2,30.05,12.41
ORD019548,PROD0125,1,187.58,111.43
ORD019548,PROD0096,2,15.1,7.42
ORD019549,PROD0061,2,13.12,6.32
ORD019549,PROD0057,2,69.32,27.96
ORD019549,PROD0144,1,38.4,23.94
ORD019549,PROD0038,3,78.22,47.67
ORD019550,PROD0134,2,74.42,32.05
ORD019551,PROD0014,1,429.85,233.18
ORD019551,PROD0147,2,19.55,11.31
ORD019551,PROD0038,2,78.22,47.67
ORD019551,PROD0027,1,113.51,72.28
ORD019552,PROD0103,1,21.47,9.54
ORD019552,PROD0043,2,18.2,10.88
ORD019553,PROD0129,2,77.59,42.13
ORD019553,PROD0019,1,336.03,200.98
ORD019554,PROD0102,3,93.28,45.98
ORD019555,PROD0113,2,58.06,32.2
ORD019555,PROD0040,2,138.94,60.98
ORD019556,PROD0016,3,314.74,202.57
ORD019556,PROD0013,2,437.92,280.0
ORD019556,PROD0031,2,87.36,51.43
ORD019557,PROD0042,2,113.32,69.0
ORD019557,PROD0056,3,80.46,45.5
ORD019557,PROD0074,1,67.25,27.15
ORD019558,PROD0145,3,60.32,27.44
ORD019558,PROD0038,2,78.22,47.67
ORD019559,PROD0055,3,37.28,17.9
ORD019559,PROD0075,1,82.82,52.8
ORD019560,PROD0048,2,85.43,53.73
ORD019560,PROD0130,3,24.44,14.52
ORD019561,PROD0033,1,127.27,59.34
ORD019561,PROD0105,3,191.65,80.68
ORD019561,PROD0053,1,73.93,39.18
ORD019562,PROD0045,3,136.06,80.87
ORD019562,PROD0021,1,208.3,130.9
ORD019562,PROD0085,1,28.98,16.79
ORD019562,PROD0054,2,18.76,8.76
ORD019563,PROD0028,1,79.76,44.35
ORD019564,PROD0015,3,372.17,193.63
ORD019564,PROD0145,1,60.32,27.44
ORD019564,PROD0088,3,31.43,13.99
ORD019565,PROD0070,1,37.65,20.8
ORD019565,PROD0036,2,86.8,52.46
ORD019565,PROD0015,3,372.17,193.63
ORD019565,PROD0063,2,83.84,38.12
ORD019566,PROD0048,2,85.43,53.73
ORD019566,PROD0074,2,67.25,27.15
ORD019567,PROD0071,3,57.55,28.93
ORD019567,PROD0139,3,58.07,24.69
ORD019567,PROD0131,2,70.64,44.46
ORD019568,PROD0072,2,12.34,6.32
ORD019569,PROD0101,2,64.4,41.66
ORD019569,PROD0068,2,16.42,6.84
ORD019569,PROD0064,2,74.06,33.36
ORD019570,PROD0040,1,138.94,60.98
ORD019571,PROD0134,2,74.42,32.05
ORD019571,PROD0133,3,52.92,25.7
ORD019571,PROD0022,2,338.23,203.21
ORD019572,PROD0071,2,57.55,28.93
ORD019573,PROD0069,3,75.93,34.87
ORD019574,PROD0033,2,127.27,59.34
ORD019574,PROD0022,1,338.23,203.21
ORD019575,PROD0059,1,78.45,50.09
ORD019575,PROD0008,2,259.01,121.84
ORD019575,PROD0007,3,354.42,165.98
ORD019575,PROD0031,1,87.36,51.43
ORD019576,PROD0060,3,45.02,28.96
ORD019576,PROD0126,3,15.9,10.19
ORD019577,PROD0135,3,17.66,8.98
ORD019578,PROD0024,3,458.42,189.2
ORD019579,PROD0122,3,195.81,120.55
ORD019580,PROD0080,3,44.0,24.43
ORD019580,PROD0125,2,187.58,111.43
ORD019581,PROD0063,1,83.84,38.12
ORD019581,PROD0058,2,45.35,21.74
ORD019581,PROD0125,3,187.58,111.43
ORD019582,PROD0147,2,19.55,11.31
ORD019582,PROD0021,1,208.3,130.9
ORD019582,PROD0074,1,67.25,27.15
ORD019582,PROD0148,1,14.44,6.79
ORD019583,PROD0082,1,40.81,21.82
ORD019583,PROD0048,2,85.43,53.73
ORD019583,PROD0129,1,77.59,42.13
ORD019584,PROD0070,1,37.65,20.8
ORD019584,PROD0005,3,225.48,93.74
ORD019584,PROD0100,3,56.42,29.22
ORD019584,PROD0094,1,39.12,24.2
ORD019585,PROD0110,2,100.04,55.92
ORD019586,PROD0090,1,35.68,15.67
ORD019586,PROD0069,1,75.93,34.87
ORD019586,PROD0089,3,46.73,26.85
ORD019586,PROD0110,3,100.04,55.92
ORD019587,PROD0088,2,31.43,13.99
ORD019587,PROD0044,2,110.87,69.15
ORD019588,PROD0142,2,30.05,12.41
ORD019588,PROD0077,2,29.52,18.02
ORD019588,PROD0019,1,336.03,200.98
ORD019589,PROD0039,3,89.98,43.16
ORD019589,PROD0145,2,60.32,27.44
ORD019590,PROD0025,2,225.83,134.39
ORD019590,PROD0027,3,113.51,72.28
ORD019590,PROD0016,3,314.74,202.57
ORD019590,PROD0001,2,393.66,179.33
ORD019591,PROD0118,1,126.05,59.94
ORD019592,PROD0065,1,27.37,14.0
ORD019592,PROD0135,3,17.66,8.98
ORD019592,PROD0123,1,16.06,9.44
ORD019593,PROD0101,3,64.4,41.66
ORD019593,PROD0085,1,28.98,16.79
ORD019593,PROD0041,2,55.76,28.4
ORD019593,PROD0066,2,85.71,46.83
ORD019594,PROD0138,1,46.54,23.54
ORD019594,PROD0024,3,458.42,189.2
ORD019594,PROD0141,2,45.12,22.64
ORD019595,PROD0081,2,51.28,31.34
ORD019596,PROD0052,2,15.82,7.21
ORD019596,PROD0008,2,259.01,121.84
ORD019596,PROD0061,2,13.12,6.32
ORD019596,PROD0054,2,18.76,8.76
ORD019597,PROD0029,2,128.68,74.05
ORD019597,PROD0042,2,113.32,69.0
ORD019597,PROD0132,3,74.97,46.96
ORD019598,PROD0091,2,36.96,15.71
ORD019599,PROD0116,1,94.4,57.33
ORD019599,PROD0146,1,54.29,23.51
ORD019599,PROD0054,1,18.76,8.76
ORD019600,PROD0092,2,25.65,12.65
ORD019600,PROD0027,2,113.51,72.28
ORD019601,PROD0091,3,36.96,15.71
ORD019602,PROD0060,3,45.02,28.96
ORD019602,PROD0045,2,136.06,80.87
ORD019602,PROD0097,2,12.93,6.99
ORD019602,PROD0138,1,46.54,23.54
ORD019603,PROD0058,2,45.35,21.74
ORD019604,PROD0048,3,85.43,53.73
ORD019604,PROD0150,1,74.71,46.35
ORD019604,PROD0081,2,51.28,31.34
ORD019605,PROD0102,1,93.28,45.98
ORD019605,PROD0084,3,53.89,34.97
ORD019605,PROD0143,2,56.04,28.32
ORD019606,PROD0150,3,74.71,46.35
ORD019606,PROD0031,2,87.36,51.43
ORD019606,PROD0059,2,78.45,50.09
ORD019606,PROD0041,3,55.76,28.4
ORD019607,PROD0071,3,57.55,28.93
ORD019607,PROD0131,3,70.64,44.46
ORD019607,PROD0121,3,17.06,10.6
ORD019607,PROD0043,1,18.2,10.88
ORD019608,PROD0005,1,225.48,93.74
ORD019608,PROD0117,3,78.26,39.67
ORD019608,PROD0037,2,74.54,31.32
ORD019608,PROD0059,3,78.45,50.09
ORD019609,PROD0109,1,174.7,84.57
ORD019609,PROD0098,2,57.78,32.6
ORD019610,PROD0140,2,8.64,4.84
ORD019611,PROD0076,2,8.13,4.18
ORD019612,PROD0061,2,13.12,6.32
ORD019612,PROD0069,3,75.93,34.87
ORD019613,PROD0098,3,57.78,32.6
ORD019613,PROD0059,1,78.45,50.09
ORD019613,PROD0149,1,72.35,42.29
ORD019613,PROD0097,1,12.93,6.99
ORD019614,PROD0115,2,26.84,11.56
ORD019614,PROD0104,1,164.7,85.75
ORD019615,PROD0006,2,434.95,176.52
ORD019616,PROD0130,1,24.44,14.52
ORD019617,PROD0027,1,113.51,72.28
ORD019617,PROD0129,3,77.59,42.13
ORD019618,PROD0005,1,225.48,93.74
ORD019618,PROD0094,2,39.12,24.2
ORD019619,PROD0033,1,127.27,59.34
ORD019619,PROD0134,2,74.42,32.05
ORD019619,PROD0079,1,18.53,7.77
ORD019619,PROD0021,3,208.3,130.9
ORD019620,PROD0008,2,259.01,121.84
ORD019620,PROD0049,3,132.39,77.03
ORD019620,PROD0004,1,268.08,121.99
ORD019621,PROD0013,1,437.92,280.0
ORD019621,PROD0142,2,30.05,12.41
ORD019621,PROD0150,2,74.71,46.35
ORD019621,PROD0098,1,57.78,32.6
ORD019622,PROD0096,3,15.1,7.42
ORD019622,PROD0007,2,354.42,165.98
ORD019622,PROD0066,1,85.71,46.83
ORD019623,PROD0093,2,53.94,27.18
ORD019623,PROD0074,2,67.25,27.15
ORD019624,PROD0102,2,93.28,45.98
ORD019624,PROD0022,3,338.23,203.21
ORD019624,PROD0033,2,127.27,59.34
ORD019625,PROD0099,2,40.56,19.04
ORD019626,PROD0107,3,129.92,69.18
ORD019626,PROD0114,1,29.31,11.97
ORD019626,PROD0111,3,73.13,32.52
ORD019626,PROD0001,2,393.66,179.33
ORD019627,PROD0060,1,45.02,28.96
ORD019627,PROD0043,1,18.2,10.88
ORD019627,PROD0113,1,58.06,32.2
ORD019628,PROD0057,3,69.32,27.96
ORD019628,PROD0102,1,93.28,45.98
ORD019628,PROD0028,1,79.76,44.35
ORD019629,PROD0035,2,41.82,21.85
ORD019630,PROD0144,1,38.4,23.94
ORD019631,PROD0116,1,94.4,57.33
ORD019632,PROD0014,1,429.85,233.18
ORD019632,PROD0006,3,434.95,176.52
ORD019633,PROD0036,1,86.8,52.46
ORD019634,PROD0035,3,41.82,21.85
ORD019634,PROD0135,1,17.66,8.98
ORD019635,PROD0006,2,434.95,176.52
ORD019636,PROD0033,3,127.27,59.34
ORD019636,PROD0042,2,113.32,69.0
ORD019636,PROD0105,3,191.65,80.68
ORD019637,PROD0054,3,18.76,8.76
ORD019638,PROD0063,2,83.84,38.12
ORD019638,PROD0098,1,57.78,32.6
ORD019639,PROD0070,2,37.65,20.8
ORD019639,PROD0031,2,87.36,51.43
ORD019639,PROD0058,3,45.35,21.74
ORD019639,PROD0127,1,14.46,7.43
ORD019640,PROD0029,3,128.68,74.05
ORD019640,PROD0085,1,28.98,16.79
ORD019640,PROD0031,2,87.36,51.43
ORD019641,PROD0093,2,53.94,27.18
ORD019641,PROD0111,1,73.13,32.52
ORD019641,PROD0007,3,354.42,165.98
ORD019641,PROD0145,3,60.32,27.44
ORD019642,PROD0052,3,15.82,7.21
ORD019642,PROD0149,3,72.35,42.29
ORD019642,PROD0044,2,110.87,69.15
ORD019642,PROD0150,3,74.71,46.35
ORD019643,PROD0066,1,85.71,46.83
ORD019644,PROD0092,2,25.65,12.65
ORD019644,PROD0074,1,67.25,27.15
ORD019645,PROD0106,2,128.95,74.79
ORD019645,PROD0043,1,18.2,10.88
ORD019645,PROD0021,3,208.3,130.9
ORD019646,PROD0059,2,78.45,50.09
ORD019646,PROD0133,3,52.92,25.7
ORD019646,PROD0082,3,40.81,21.82
ORD019647,PROD0103,3,21.47,9.54
ORD019647,PROD0066,1,85.71,46.83
ORD019648,PROD0006,3,434.95,176.52
ORD019649,PROD0142,3,30.05,12.41
ORD019649,PROD0054,1,18.76,8.76
ORD019649,PROD0068,3,16.42,6.84
ORD019649,PROD0138,2,46.54,23.54
ORD019650,PROD0149,3,72.35,42.29
ORD019650,PROD0087,1,41.1,20.84
ORD019650,PROD0042,3,113.32,69.0
ORD019651,PROD0054,3,18.76,8.76
ORD019651,PROD0086,3,43.78,19.42
ORD019652,PROD0136,1,26.27,14.55
ORD019653,PROD0010,3,334.81,212.63
ORD019653,PROD0020,2,301.63,183.8
ORD019653,PROD0109,3,174.7,84.57
ORD019654,PROD0133,1,52.92,25.7
ORD019654,PROD0044,2,110.87,69.15
ORD019655,PROD0097,3,12.93,6.99
ORD019655,PROD0089,2,46.73,26.85
ORD019655,PROD0083,1,55.53,33.34
ORD019656,PROD0123,2,16.06,9.44
ORD019656,PROD0006,1,434.95,176.52
ORD019657,PROD0018,2,272.87,121.21
ORD019657,PROD0112,1,193.74,86.93
ORD019657,PROD0012,3,454.79,214.91
ORD019657,PROD0051,3,71.09,45.6
ORD019658,PROD0133,1,52.92,25.7
ORD019658,PROD0096,2,15.1,7.42
ORD019659,PROD0142,2,30.05,12.41
ORD019659,PROD0046,2,36.63,17.53
ORD019659,PROD0077,1,29.52,18.02
ORD019659,PROD0052,2,15.82,7.21
ORD019660,PROD0033,3,127.27,59.34
ORD019661,PROD0027,2,113.51,72.28
ORD019661,PROD0084,3,53.89,34.97
ORD019662,PROD0109,2,174.7,84.57
ORD019662,PROD0015,2,372.17,193.63
ORD019663,PROD0114,1,29.31,11.97
ORD019663,PROD0141,3,45.12,22.64
ORD019664,PROD0093,2,53.94,27.18
ORD019664,PROD0084,3,53.89,34.97
ORD019664,PROD0059,1,78.45,50.09
ORD019664,PROD0023,3,165.57,84.69
ORD019665,PROD0018,3,272.87,121.21
ORD019666,PROD0120,3,78.25,38.9
ORD019666,PROD0054,1,18.76,8.76
ORD019666,PROD0005,3,225.48,93.74
ORD019666,PROD0017,1,155.52,93.02
ORD019667,PROD0056,2,80.46,45.5
ORD019667,PROD0050,3,133.52,57.21
ORD019668,PROD0101,2,64.4,41.66
ORD019668,PROD0049,3,132.39,77.03
ORD019668,PROD0117,2,78.26,39.67
ORD019669,PROD0040,3,138.94,60.98
ORD019669,PROD0032,1,86.1,51.18
ORD019669,PROD0112,3,193.74,86.93
ORD019669,PROD0068,2,16.42,6.84
ORD019670,PROD0086,2,43.78,19.42
ORD019670,PROD0100,1,56.42,29.22
ORD019670,PROD0130,3,24.44,14.52
ORD019670,PROD0128,2,16.92,7.4
ORD019671,PROD0104,1,164.7,85.75
ORD019671,PROD0086,2,43.78,19.42
ORD019671,PROD0096,3,15.1,7.42
ORD019671,PROD0080,2,44.0,24.43
ORD019672,PROD0041,1,55.76,28.4
ORD019672,PROD0114,1,29.31,11.97
ORD019672,PROD0149,2,72.35,42.29
ORD019673,PROD0047,3,141.08,77.53
ORD019673,PROD0102,1,93.28,45.98
ORD019674,PROD0074,1,67.25,27.15
ORD019674,PROD0062,2,72.44,35.5
ORD019675,PROD0115,2,26.84,11.56
ORD019676,PROD0077,1,29.52,18.02
ORD019676,PROD0095,1,30.14,18.71
ORD019677,PROD0027,2,113.51,72.28
ORD019677,PROD0067,2,61.53,24.76
ORD019678,PROD0078,2,36.12,19.97
ORD019678,PROD0076,3,8.13,4.18
ORD019678,PROD0087,2,41.1,20.84
ORD019679,PROD0025,2,225.83,134.39
ORD019679,PROD0138,1,46.54,23.54
ORD019679,PROD0112,3,193.74,86.93
ORD019679,PROD0070,2,37.65,20.8
ORD019680,PROD0112,1,193.74,86.93
ORD019680,PROD0040,3,138.94,60.98
ORD019681,PROD0041,3,55.76,28.4
ORD019681,PROD0006,1,434.95,176.52
ORD019681,PROD0010,2,334.81,212.63
ORD019682,PROD0051,1,71.09,45.6
ORD019682,PROD0135,3,17.66,8.98
ORD019682,PROD0105,2,191.65,80.68
ORD019682,PROD0073,2,69.63,31.95
ORD019683,PROD0127,2,14.46,7.43
ORD019684,PROD0043,3,18.2,10.88
ORD019684,PROD0120,2,78.25,38.9
ORD019684,PROD0002,1,216.88,124.55
ORD019685,PROD0085,3,28.98,16.79
ORD019685,PROD0050,1,133.52,57.21
ORD019685,PROD0088,1,31.43,13.99
ORD019686,PROD0147,2,19.55,11.31
ORD019686,PROD0116,2,94.4,57.33
ORD019686,PROD0034,2,96.25,51.91
ORD019686,PROD0035,3,41.82,21.85
ORD019687,PROD0015,1,372.17,193.63
ORD019687,PROD0030,3,24.29,11.94
ORD019687,PROD0106,1,128.95,74.79
ORD019687,PROD0082,2,40.81,21.82
ORD019688,PROD0006,1,434.95,176.52
ORD019688,PROD0093,3,53.94,27.18
ORD019688,PROD0081,2,51.28,31.34
ORD019689,PROD0036,2,86.8,52.46
ORD019689,PROD0113,3,58.06,32.2
ORD019689,PROD0049,2,132.39,77.03
ORD019690,PROD0066,1,85.71,46.83
ORD019690,PROD0080,2,44.0,24.43
ORD019690,PROD0055,3,37.28,17.9
ORD019691,PROD0014,3,429.85,233.18
ORD019691,PROD0053,2,73.93,39.18
ORD019691,PROD0146,1,54.29,23.51
ORD019691,PROD0116,3,94.4,57.33
ORD019692,PROD0137,3,72.9,38.11
ORD019693,PROD0028,3,79.76,44.35
ORD019693,PROD0050,1,133.52,57.21
ORD019693,PROD0084,1,53.89,34.97
ORD019693,PROD0055,1,37.28,17.9
ORD019694,PROD0040,1,138.94,60.98
ORD019694,PROD0087,1,41.1,20.84
ORD019694,PROD0128,1,16.92,7.4
ORD019695,PROD0125,1,187.58,111.43
ORD019695,PROD0076,3,8.13,4.18
ORD019695,PROD0090,1,35.68,15.67
ORD019695,PROD0006,1,434.95,176.52
ORD019696,PROD0111,1,73.13,32.52
