customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_sum,segment
CUST03037,71,4,1451.54,3,2,2,7,Loyal Customers
CUST03038,378,4,2762.44,1,2,3,6,Hibernating / Lost
CUST03039,265,5,1839.79,2,3,2,7,Needs Attention
CUST03040,397,7,4934.9400000000005,1,4,4,9,At Risk
CUST03041,261,4,1659.66,2,2,2,6,Needs Attention
CUST03042,174,6,4726.02,2,4,4,10,Needs Attention
CUST03043,267,1,305.87,2,1,1,4,Other
CUST03044,222,3,2310.61,2,2,2,6,Needs Attention
CUST03045,267,1,563.28,2,1,1,4,Other
CUST03046,21,8,4409.49,4,4,4,12,Champions
CUST03047,79,4,1632.2199999999998,3,2,2,7,Loyal Customers
CUST03048,67,6,1447.28,3,4,2,9,Loyal Customers
CUST03049,232,3,1819.95,2,2,2,6,Needs Attention
CUST03050,123,4,1705.69,3,2,2,7,Loyal Customers
CUST03051,15,5,2201.6,4,3,2,9,Loyal Customers
CUST03052,184,2,724.0300000000001,2,1,1,4,Other
CUST03053,85,5,3990.83,3,3,4,10,Champions
CUST03054,308,9,6142.54,1,4,4,9,At Risk
CUST03055,58,3,1719.27,4,2,2,8,Loyal Customers
CUST03056,223,7,4913.16,2,4,4,10,Needs Attention
CUST03057,61,5,4577.55,3,3,4,10,Champions
CUST03058,388,1,503.98,1,1,1,3,Hibernating / Lost
CUST03059,238,7,4728.55,2,4,4,10,Needs Attention
CUST03060,310,4,1301.74,1,2,1,4,Hibernating / Lost
CUST03061,362,4,4093.1400000000003,1,2,4,7,Hibernating / Lost
CUST03062,155,2,173.08999999999997,3,1,1,5,Promising / New
CUST03063,261,5,1939.04,2,3,2,7,Needs Attention
CUST03064,362,5,3978.58,1,3,4,8,At Risk
CUST03065,90,7,2750.42,3,4,3,10,Champions
CUST03066,80,6,4502.93,3,4,4,11,Champions
CUST03067,30,7,3453.8700000000003,4,4,3,11,Champions
CUST03068,90,4,1074.1100000000001,3,2,1,6,Loyal Customers
CUST03069,257,3,1299.33,2,2,1,5,Needs Attention
CUST03070,449,3,983.93,1,2,1,4,Hibernating / Lost
CUST03071,201,3,768.1700000000001,2,2,1,5,Needs Attention
CUST03072,146,7,2846.6499999999996,3,4,3,10,Champions
CUST03073,106,6,3022.17,3,4,3,10,Champions
CUST03074,68,8,3919.54,3,4,4,11,Champions
CUST03075,193,2,388.68,2,1,1,4,Other
CUST03076,85,2,1620.0,3,1,2,6,Promising / New
CUST03077,403,3,987.81,1,2,1,4,Hibernating / Lost
CUST03078,69,5,2808.14,3,3,3,9,Champions
CUST03079,308,5,1844.0700000000002,1,3,2,6,At Risk
CUST03080,228,3,2279.58,2,2,2,6,Needs Attention
CUST03081,184,6,2557.11,2,4,3,9,Needs Attention
CUST03082,57,6,4817.98,4,4,4,12,Champions
CUST03083,283,7,5648.91,1,4,4,9,At Risk
CUST03084,372,2,1054.72,1,1,1,3,Hibernating / Lost
CUST03085,239,6,3902.2300000000005,2,4,4,10,Needs Attention
CUST03086,244,4,1966.89,2,2,2,6,Needs Attention
CUST03087,377,5,2230.11,1,3,2,6,At Risk
CUST03088,117,6,1645.5900000000001,3,4,2,9,Loyal Customers
CUST03089,116,8,6544.9,3,4,4,11,Champions
CUST03090,236,3,1858.54,2,2,2,6,Needs Attention
CUST03091,64,5,1833.17,3,3,2,8,Loyal Customers
CUST03092,227,2,590.8,2,1,1,4,Other
CUST03093,58,5,2964.84,4,3,3,10,Champions
CUST03094,200,1,57.78,2,1,1,4,Other
CUST03096,111,2,930.9200000000001,3,1,1,5,Promising / New
CUST03097,414,4,3041.92,1,2,3,6,Hibernating / Lost
CUST03098,341,8,2057.32,1,4,2,7,At Risk
CUST03099,219,5,3293.93,2,3,3,8,Needs Attention
CUST03100,327,5,4981.93,1,3,4,8,At Risk
CUST03101,301,1,446.46,1,1,1,3,Hibernating / Lost
CUST03102,393,3,3185.25,1,2,3,6,Hibernating / Lost
CUST03103,485,7,2743.1,1,4,3,8,At Risk
CUST03104,245,10,3435.2000000000003,2,4,3,9,Needs Attention
CUST03105,32,6,3779.96,4,4,4,12,Champions
CUST03106,6,5,1039.0900000000001,4,3,1,8,Loyal Customers
CUST03107,55,4,2233.27,4,2,2,8,Loyal Customers
CUST03108,207,7,2979.86,2,4,3,9,Needs Attention
CUST03109,12,9,4105.66,4,4,4,12,Champions
CUST03110,259,4,2146.09,2,2,2,6,Needs Attention
CUST03111,186,3,2328.69,2,2,3,7,Needs Attention
CUST03112,116,2,157.91,3,1,1,5,Promising / New
CUST03113,449,8,2829.27,1,4,3,8,At Risk
CUST03114,6,3,1886.69,4,2,2,8,Loyal Customers
CUST03115,278,4,3081.17,1,2,3,6,Hibernating / Lost
CUST03116,232,7,1837.76,2,4,2,8,Needs Attention
CUST03117,172,8,2596.1,2,4,3,9,Needs Attention
CUST03118,133,2,1682.04,3,1,2,6,Promising / New
CUST03119,355,4,3211.33,1,2,3,6,Hibernating / Lost
CUST03120,36,4,3602.03,4,2,4,10,Loyal Customers
CUST03121,122,4,1430.38,3,2,2,7,Loyal Customers
CUST03122,1,4,1355.4,4,2,2,8,Loyal Customers
CUST03123,197,5,2244.93,2,3,2,7,Needs Attention
CUST03124,191,6,3145.66,2,4,3,9,Needs Attention
CUST03125,85,3,2362.86,3,2,3,8,Loyal Customers
CUST03126,7,9,4724.37,4,4,4,12,Champions
CUST03127,35,4,4440.0199999999995,4,2,4,10,Loyal Customers
CUST03128,6,9,3567.4100000000003,4,4,4,12,Champions
CUST03129,221,4,1558.0700000000002,2,2,2,6,Needs Attention
CUST03130,40,7,5542.57,4,4,4,12,Champions
CUST03131,310,6,3207.37,1,4,3,8,At Risk
CUST03132,233,5,2001.21,2,3,2,7,Needs Attention
CUST03133,88,8,8612.61,3,4,4,11,Champions
CUST03134,320,6,2955.0299999999997,1,4,3,8,At Risk
CUST03135,18,1,159.17000000000002,4,1,1,6,Promising / New
CUST03136,411,9,5695.91,1,4,4,9,At Risk
CUST03137,125,5,1614.65,3,3,2,8,Loyal Customers
CUST03138,258,5,1492.1999999999998,2,3,2,7,Needs Attention
CUST03139,127,3,1552.04,3,2,2,7,Loyal Customers
CUST03140,192,6,2884.4700000000003,2,4,3,9,Needs Attention
CUST03141,213,6,2299.85,2,4,2,8,Needs Attention
CUST03142,201,4,2968.73,2,2,3,7,Needs Attention
CUST03143,143,4,536.05,3,2,1,6,Loyal Customers
CUST03144,46,7,4310.24,4,4,4,12,Champions
CUST03145,28,3,885.6600000000001,4,2,1,7,Loyal Customers
CUST03146,210,9,3510.46,2,4,3,9,Needs Attention
CUST03147,189,1,1299.42,2,1,1,4,Other
CUST03148,11,5,5142.76,4,3,4,11,Champions
CUST03149,1,5,4242.88,4,3,4,11,Champions
CUST03150,312,6,4711.58,1,4,4,9,At Risk
CUST03151,3,7,4922.34,4,4,4,12,Champions
CUST03152,316,6,3598.8100000000004,1,4,4,9,At Risk
CUST03153,335,1,1043.53,1,1,1,3,Hibernating / Lost
CUST03154,67,1,82.82,3,1,1,5,Promising / New
CUST03155,398,6,2247.35,1,4,2,7,At Risk
CUST03156,23,5,4562.33,4,3,4,11,Champions
CUST03157,87,6,4331.74,3,4,4,11,Champions
CUST03158,1,4,3015.4400000000005,4,2,3,9,Loyal Customers
CUST03159,27,4,2338.69,4,2,3,9,Loyal Customers
CUST03160,43,5,2431.33,4,3,3,10,Champions
CUST03161,223,6,5102.21,2,4,4,10,Needs Attention
CUST03162,22,2,975.8800000000001,4,1,1,6,Promising / New
CUST03163,339,7,4403.09,1,4,4,9,At Risk
CUST03164,310,2,1770.13,1,1,2,4,Hibernating / Lost
CUST03165,466,1,24.44,1,1,1,3,Hibernating / Lost
CUST03166,303,1,30.14,1,1,1,3,Hibernating / Lost
CUST03167,22,4,2958.73,4,2,3,9,Loyal Customers
CUST03168,250,3,2277.14,2,2,2,6,Needs Attention
CUST03169,56,1,890.93,4,1,1,6,Promising / New
CUST03170,134,5,3435.92,3,3,3,9,Champions
CUST03171,104,1,549.03,3,1,1,5,Promising / New
CUST03172,2,7,2840.33,4,4,3,11,Champions
CUST03173,263,1,113.11,2,1,1,4,Other
CUST03174,353,1,643.64,1,1,1,3,Hibernating / Lost
CUST03175,1,7,4941.7,4,4,4,12,Champions
CUST03176,226,4,4495.7300000000005,2,2,4,8,Needs Attention
CUST03177,90,4,1727.87,3,2,2,7,Loyal Customers
CUST03178,330,3,1080.09,1,2,1,4,Hibernating / Lost
CUST03179,343,6,4277.27,1,4,4,9,At Risk
CUST03180,132,7,2478.9,3,4,3,10,Champions
CUST03181,335,8,3889.71,1,4,4,9,At Risk
CUST03182,267,4,974.58,2,2,1,5,Needs Attention
CUST03183,123,2,973.26,3,1,1,5,Promising / New
CUST03184,351,4,2892.48,1,2,3,6,Hibernating / Lost
CUST03185,82,9,5632.1,3,4,4,11,Champions
CUST03186,21,4,4154.23,4,2,4,10,Loyal Customers
CUST03187,91,5,1756.66,3,3,2,8,Loyal Customers
CUST03188,287,3,954.1999999999999,1,2,1,4,Hibernating / Lost
CUST03189,379,3,847.84,1,2,1,4,Hibernating / Lost
CUST03190,45,7,4167.179999999999,4,4,4,12,Champions
CUST03191,222,10,4194.37,2,4,4,10,Needs Attention
CUST03192,127,4,3787.26,3,2,4,9,Loyal Customers
CUST03193,104,3,1319.2900000000002,3,2,2,7,Loyal Customers
CUST03194,407,5,2964.67,1,3,3,7,At Risk
CUST03195,114,5,2519.07,3,3,3,9,Champions
CUST03196,286,3,2641.77,1,2,3,6,Hibernating / Lost
CUST03197,381,4,961.44,1,2,1,4,Hibernating / Lost
CUST03198,67,8,4717.54,3,4,4,11,Champions
CUST03199,4,4,2846.41,4,2,3,9,Loyal Customers
CUST03200,345,5,1901.46,1,3,2,6,At Risk
CUST03201,41,1,212.13,4,1,1,6,Promising / New
CUST03202,14,3,287.63,4,2,1,7,Loyal Customers
CUST03203,108,1,1379.9700000000005,3,1,2,6,Promising / New
CUST03204,239,6,1935.27,2,4,2,8,Needs Attention
CUST03205,347,2,725.99,1,1,1,3,Hibernating / Lost
CUST03206,122,2,1329.0,3,1,2,6,Promising / New
CUST03207,1,4,1891.2500000000002,4,2,2,8,Loyal Customers
CUST03208,36,6,3438.72,4,4,3,11,Champions
CUST03209,274,5,2902.17,1,3,3,7,At Risk
CUST03210,393,2,547.0899999999999,1,1,1,3,Hibernating / Lost
CUST03211,2,5,2171.52,4,3,2,9,Loyal Customers
CUST03212,230,5,3790.58,2,3,4,9,Needs Attention
CUST03213,249,4,2665.2200000000003,2,2,3,7,Needs Attention
CUST03214,1,8,5655.21,4,4,4,12,Champions
CUST03215,191,2,274.3,2,1,1,4,Other
CUST03216,397,1,483.21,1,1,1,3,Hibernating / Lost
CUST03217,281,5,2045.11,1,3,2,6,At Risk
CUST03218,238,6,1308.3700000000001,2,4,1,7,Needs Attention
CUST03219,1,7,1568.28,4,4,2,10,Loyal Customers
CUST03220,151,8,3293.21,3,4,3,10,Champions
CUST03221,111,3,2357.42,3,2,3,8,Loyal Customers
CUST03222,328,9,3207.45,1,4,3,8,At Risk
CUST03223,72,9,7562.37,3,4,4,11,Champions
CUST03224,75,5,1155.76,3,3,1,7,Loyal Customers
CUST03225,53,9,3478.9,4,4,3,11,Champions
CUST03226,92,6,2584.7799999999997,3,4,3,10,Champions
CUST03227,177,5,4075.58,2,3,4,9,Needs Attention
CUST03228,223,3,1214.72,2,2,1,5,Needs Attention
CUST03229,115,4,1863.9800000000002,3,2,2,7,Loyal Customers
CUST03230,66,3,1213.6,3,2,1,6,Loyal Customers
CUST03231,41,9,4321.93,4,4,4,12,Champions
CUST03232,72,4,1871.9599999999998,3,2,2,7,Loyal Customers
CUST03233,139,1,63.04,3,1,1,5,Promising / New
CUST03234,497,6,2616.7000000000003,1,4,3,8,At Risk
CUST03235,90,3,2632.5099999999998,3,2,3,8,Loyal Customers
CUST03236,95,7,4158.0,3,4,4,11,Champions
CUST03237,239,5,2511.54,2,3,3,8,Needs Attention
CUST03238,2,3,1873.79,4,2,2,8,Loyal Customers
CUST03239,27,7,3645.7700000000004,4,4,4,12,Champions
CUST03240,92,7,2571.24,3,4,3,10,Champions
CUST03241,391,2,294.62,1,1,1,3,Hibernating / Lost
CUST03242,91,7,4271.389999999999,3,4,4,11,Champions
CUST03243,13,5,3609.08,4,3,4,11,Champions
CUST03244,193,1,86.1,2,1,1,4,Other
CUST03245,38,5,1924.0500000000002,4,3,2,9,Loyal Customers
CUST03246,4,5,2046.7399999999998,4,3,2,9,Loyal Customers
CUST03247,96,3,1622.11,3,2,2,7,Loyal Customers
CUST03248,355,5,2188.42,1,3,2,6,At Risk
CUST03249,448,2,1198.8600000000001,1,1,1,3,Hibernating / Lost
CUST03250,256,5,2309.74,2,3,2,7,Needs Attention
CUST03251,327,3,757.44,1,2,1,4,Hibernating / Lost
CUST03252,47,2,973.04,4,1,1,6,Promising / New
CUST03253,383,13,10162.710000000001,1,4,4,9,At Risk
CUST03254,126,4,1888.6399999999999,3,2,2,7,Loyal Customers
CUST03255,347,7,3132.5899999999997,1,4,3,8,At Risk
CUST03256,363,7,3348.69,1,4,3,8,At Risk
CUST03257,391,3,1946.66,1,2,2,5,Hibernating / Lost
CUST03258,390,3,2348.91,1,2,3,6,Hibernating / Lost
CUST03259,42,6,1246.27,4,4,1,9,Loyal Customers
CUST03260,301,4,1523.2500000000002,1,2,2,5,Hibernating / Lost
CUST03261,71,5,2075.7599999999998,3,3,2,8,Loyal Customers
CUST03262,145,9,3714.1499999999996,3,4,4,11,Champions
CUST03263,19,4,1936.85,4,2,2,8,Loyal Customers
CUST03264,38,6,4278.62,4,4,4,12,Champions
CUST03265,169,3,3258.35,2,2,3,7,Needs Attention
CUST03266,116,4,1654.63,3,2,2,7,Loyal Customers
CUST03267,111,4,1149.5,3,2,1,6,Loyal Customers
CUST03268,25,4,2496.03,4,2,3,9,Loyal Customers
CUST03269,255,3,1907.3799999999999,2,2,2,6,Needs Attention
CUST03270,4,5,2417.33,4,3,3,10,Champions
CUST03271,381,11,5557.94,1,4,4,9,At Risk
CUST03272,191,7,2939.32,2,4,3,9,Needs Attention
CUST03273,24,4,2800.58,4,2,3,9,Loyal Customers
CUST03274,187,2,2601.33,2,1,3,6,Other
CUST03275,287,3,1164.46,1,2,1,4,Hibernating / Lost
CUST03276,3,2,496.75,4,1,1,6,Promising / New
CUST03277,244,1,431.22,2,1,1,4,Other
CUST03278,279,5,2997.93,1,3,3,7,At Risk
CUST03279,1,5,825.01,4,3,1,8,Loyal Customers
CUST03280,86,8,4304.96,3,4,4,11,Champions
CUST03281,370,10,2885.32,1,4,3,8,At Risk
CUST03282,19,3,3630.21,4,2,4,10,Loyal Customers
CUST03283,3,6,3747.0600000000004,4,4,4,12,Champions
CUST03284,114,5,2310.86,3,3,2,8,Loyal Customers
CUST03285,235,3,626.62,2,2,1,5,Needs Attention
CUST03286,245,2,626.76,2,1,1,4,Other
CUST03287,375,2,1744.08,1,1,2,4,Hibernating / Lost
CUST03288,278,3,3137.23,1,2,3,6,Hibernating / Lost
CUST03289,400,4,2454.0,1,2,3,6,Hibernating / Lost
CUST03290,264,4,3325.08,2,2,3,7,Needs Attention
CUST03291,289,7,6339.94,1,4,4,9,At Risk
CUST03292,143,5,2000.13,3,3,2,8,Loyal Customers
CUST03293,397,2,731.37,1,1,1,3,Hibernating / Lost
CUST03295,253,3,2227.6299999999997,2,2,2,6,Needs Attention
CUST03296,27,1,223.74,4,1,1,6,Promising / New
CUST03297,212,6,3475.11,2,4,3,9,Needs Attention
CUST03298,3,11,4254.65,4,4,4,12,Champions
CUST03299,244,1,180.96,2,1,1,4,Other
CUST03300,86,3,1125.7400000000002,3,2,1,6,Loyal Customers
CUST03301,127,7,3961.87,3,4,4,11,Champions
CUST03302,149,5,3144.7,3,3,3,9,Champions
CUST03303,153,5,1606.22,3,3,2,8,Loyal Customers
CUST03304,250,1,486.18,2,1,1,4,Other
CUST03305,32,5,1482.53,4,3,2,9,Loyal Customers
CUST03306,334,5,2493.0499999999997,1,3,3,7,At Risk
CUST03307,305,6,3579.29,1,4,4,9,At Risk
CUST03308,457,3,842.46,1,2,1,4,Hibernating / Lost
CUST03309,377,4,2639.65,1,2,3,6,Hibernating / Lost
CUST03310,2,3,3112.54,4,2,3,9,Loyal Customers
CUST03311,248,1,345.61,2,1,1,4,Other
CUST03312,231,7,3149.59,2,4,3,9,Needs Attention
CUST03313,9,6,3214.98,4,4,3,11,Champions
CUST03314,313,3,1358.75,1,2,2,5,Hibernating / Lost
CUST03315,78,9,4616.39,3,4,4,11,Champions
CUST03316,28,1,953.21,4,1,1,6,Promising / New
CUST03317,142,4,1513.51,3,2,2,7,Loyal Customers
CUST03318,214,1,272.24,2,1,1,4,Other
CUST03319,344,7,3043.75,1,4,3,8,At Risk
CUST03320,426,2,80.12,1,1,1,3,Hibernating / Lost
CUST03321,424,9,6374.610000000001,1,4,4,9,At Risk
CUST03322,269,9,6814.929999999999,2,4,4,10,Needs Attention
CUST03323,70,5,1855.8600000000001,3,3,2,8,Loyal Customers
CUST03324,113,1,881.8,3,1,1,5,Promising / New
CUST03325,217,8,2868.96,2,4,3,9,Needs Attention
CUST03326,53,7,3082.46,4,4,3,11,Champions
CUST03327,101,3,2109.84,3,2,2,7,Loyal Customers
CUST03328,333,4,2440.3,1,2,3,6,Hibernating / Lost
CUST03329,41,6,3310.0,4,4,3,11,Champions
CUST03330,5,5,2356.7,4,3,3,10,Champions
CUST03331,190,1,29.52,2,1,1,4,Other
CUST03332,19,8,4438.17,4,4,4,12,Champions
CUST03333,371,2,161.23000000000002,1,1,1,3,Hibernating / Lost
CUST03334,54,5,749.99,4,3,1,8,Loyal Customers
CUST03335,133,5,2127.06,3,3,2,8,Loyal Customers
CUST03336,380,5,2356.93,1,3,3,7,At Risk
CUST03337,94,5,4322.67,3,3,4,10,Champions
CUST03338,349,5,4003.5099999999998,1,3,4,8,At Risk
CUST03340,25,3,824.58,4,2,1,7,Loyal Customers
CUST03341,204,2,1524.85,2,1,2,5,Other
CUST03342,235,2,844.79,2,1,1,4,Other
CUST03343,364,7,2321.7999999999997,1,4,3,8,At Risk
CUST03344,119,9,4989.95,3,4,4,11,Champions
CUST03345,220,3,1655.88,2,2,2,6,Needs Attention
CUST03346,81,4,1301.02,3,2,1,6,Loyal Customers
CUST03347,127,7,5174.889999999999,3,4,4,11,Champions
CUST03348,376,5,937.46,1,3,1,5,At Risk
CUST03349,467,1,423.24,1,1,1,3,Hibernating / Lost
CUST03350,94,5,3411.2799999999997,3,3,3,9,Champions
CUST03351,193,5,2893.92,2,3,3,8,Needs Attention
CUST03352,1,7,4737.37,4,4,4,12,Champions
CUST03353,470,3,1602.81,1,2,2,5,Hibernating / Lost
CUST03354,82,2,240.51,3,1,1,5,Promising / New
CUST03355,13,1,139.79000000000002,4,1,1,6,Promising / New
CUST03356,259,8,2064.87,2,4,2,8,Needs Attention
CUST03357,309,3,1223.58,1,2,1,4,Hibernating / Lost
CUST03358,8,2,1438.19,4,1,2,7,Promising / New
CUST03359,248,4,2470.96,2,2,3,7,Needs Attention
CUST03360,137,3,1162.6299999999999,3,2,1,6,Loyal Customers
CUST03361,3,3,1579.5900000000001,4,2,2,8,Loyal Customers
CUST03362,102,3,1380.45,3,2,2,7,Loyal Customers
CUST03363,465,4,3783.63,1,2,4,7,Hibernating / Lost
CUST03364,70,7,3733.77,3,4,4,11,Champions
CUST03365,329,5,3068.5699999999997,1,3,3,7,At Risk
CUST03366,58,6,5182.22,4,4,4,12,Champions
CUST03367,66,4,1261.94,3,2,1,6,Loyal Customers
CUST03368,176,2,2236.5699999999997,2,1,2,5,Other
CUST03369,168,3,2237.85,2,2,2,6,Needs Attention
CUST03370,308,4,1654.27,1,2,2,5,Hibernating / Lost
CUST03371,1,5,2597.66,4,3,3,10,Champions
CUST03372,355,4,1887.1599999999999,1,2,2,5,Hibernating / Lost
CUST03373,185,8,3639.9399999999996,2,4,4,10,Needs Attention
CUST03374,79,5,2356.33,3,3,3,9,Champions
CUST03375,112,3,2066.92,3,2,2,7,Loyal Customers
CUST03376,160,4,1944.8000000000002,2,2,2,6,Needs Attention
CUST03377,163,4,3318.9300000000003,2,2,3,7,Needs Attention
CUST03378,76,5,2083.15,3,3,2,8,Loyal Customers
CUST03379,36,9,7350.27,4,4,4,12,Champions
CUST03380,48,4,1285.97,4,2,1,7,Loyal Customers
CUST03381,48,8,4304.13,4,4,4,12,Champions
CUST03382,1,7,3909.6200000000003,4,4,4,12,Champions
CUST03383,1,13,6488.25,4,4,4,12,Champions
CUST03384,6,5,3453.0,4,3,3,10,Champions
CUST03385,50,4,2333.93,4,2,3,9,Loyal Customers
CUST03386,114,3,2117.4100000000003,3,2,2,7,Loyal Customers
CUST03387,61,7,4264.27,3,4,4,11,Champions
CUST03388,111,7,2598.81,3,4,3,10,Champions
CUST03389,187,5,2800.33,2,3,3,8,Needs Attention
CUST03390,155,3,1911.81,3,2,2,7,Loyal Customers
CUST03391,283,9,7269.8,1,4,4,9,At Risk
CUST03392,183,5,1686.75,2,3,2,7,Needs Attention
CUST03393,34,6,3694.01,4,4,4,12,Champions
CUST03394,237,3,2542.17,2,2,3,7,Needs Attention
CUST03395,240,1,328.99,2,1,1,4,Other
CUST03396,66,3,1324.52,3,2,2,7,Loyal Customers
CUST03397,153,5,1995.96,3,3,2,8,Loyal Customers
CUST03398,3,5,2234.2200000000003,4,3,2,9,Loyal Customers
CUST03399,500,8,6763.9400000000005,1,4,4,9,At Risk
CUST03400,27,3,1020.1199999999999,4,2,1,7,Loyal Customers
CUST03401,71,8,4478.6,3,4,4,11,Champions
CUST03402,13,9,5865.24,4,4,4,12,Champions
CUST03403,255,3,3010.4300000000003,2,2,3,7,Needs Attention
CUST03404,1,3,1594.32,4,2,2,8,Loyal Customers
CUST03405,244,6,2809.38,2,4,3,9,Needs Attention
CUST03406,233,6,4898.63,2,4,4,10,Needs Attention
CUST03407,316,3,2413.06,1,2,3,6,Hibernating / Lost
CUST03408,76,3,274.77,3,2,1,6,Loyal Customers
CUST03409,117,5,2056.62,3,3,2,8,Loyal Customers
CUST03410,106,16,9986.04,3,4,4,11,Champions
CUST03411,438,4,2033.8000000000002,1,2,2,5,Hibernating / Lost
CUST03412,1,4,3211.31,4,2,3,9,Loyal Customers
CUST03413,244,3,847.8900000000001,2,2,1,5,Needs Attention
CUST03414,342,3,2358.79,1,2,3,6,Hibernating / Lost
CUST03415,137,12,10509.39,3,4,4,11,Champions
CUST03416,9,7,3074.13,4,4,3,11,Champions
CUST03417,14,5,3174.66,4,3,3,10,Champions
CUST03418,18,6,3983.1800000000003,4,4,4,12,Champions
CUST03419,427,6,3166.4700000000003,1,4,3,8,At Risk
CUST03420,352,6,7390.43,1,4,4,9,At Risk
CUST03421,205,5,1712.48,2,3,2,7,Needs Attention
CUST03422,77,4,1717.35,3,2,2,7,Loyal Customers
CUST03423,136,3,1521.3799999999999,3,2,2,7,Loyal Customers
CUST03424,174,7,3127.8700000000003,2,4,3,9,Needs Attention
CUST03425,89,10,4855.02,3,4,4,11,Champions
CUST03426,1,6,2539.46,4,4,3,11,Champions
CUST03427,224,1,142.07,2,1,1,4,Other
CUST03428,43,2,1133.52,4,1,1,6,Promising / New
CUST03429,45,6,3997.19,4,4,4,12,Champions
CUST03430,338,7,4877.98,1,4,4,9,At Risk
CUST03431,49,2,733.4300000000001,4,1,1,6,Promising / New
CUST03432,39,1,668.12,4,1,1,6,Promising / New
CUST03433,383,3,2358.28,1,2,3,6,Hibernating / Lost
CUST03434,270,8,4258.83,2,4,4,10,Needs Attention
CUST03435,296,3,2528.98,1,2,3,6,Hibernating / Lost
CUST03436,159,2,426.6,2,1,1,4,Other
CUST03437,357,5,2067.5,1,3,2,6,At Risk
CUST03438,102,9,4871.57,3,4,4,11,Champions
CUST03439,11,6,3692.6400000000003,4,4,4,12,Champions
CUST03440,26,2,818.5700000000002,4,1,1,6,Promising / New
CUST03441,5,4,2560.2799999999997,4,2,3,9,Loyal Customers
CUST03442,453,6,4086.13,1,4,4,9,At Risk
CUST03443,240,1,408.68,2,1,1,4,Other
CUST03444,359,2,443.17,1,1,1,3,Hibernating / Lost
CUST03445,3,2,1090.06,4,1,1,6,Promising / New
CUST03446,99,3,681.1700000000001,3,2,1,6,Loyal Customers
CUST03447,236,5,1509.0700000000002,2,3,2,7,Needs Attention
CUST03448,197,10,6658.43,2,4,4,10,Needs Attention
CUST03449,172,12,9726.39,2,4,4,10,Needs Attention
CUST03451,231,2,281.93,2,1,1,4,Other
CUST03452,207,4,3078.9300000000003,2,2,3,7,Needs Attention
CUST03453,159,6,3532.3900000000003,2,4,3,9,Needs Attention
CUST03454,121,10,4772.3,3,4,4,11,Champions
CUST03455,47,6,5501.79,4,4,4,12,Champions
CUST03456,61,2,413.48999999999995,3,1,1,5,Promising / New
CUST03457,94,5,4930.27,3,3,4,10,Champions
CUST03458,293,2,642.98,1,1,1,3,Hibernating / Lost
CUST03459,41,4,2159.4100000000003,4,2,2,8,Loyal Customers
CUST03460,316,2,2359.33,1,1,3,5,Hibernating / Lost
CUST03461,278,4,3533.11,1,2,3,6,Hibernating / Lost
CUST03462,2,11,8983.0,4,4,4,12,Champions
CUST03463,45,5,2831.9199999999996,4,3,3,10,Champions
CUST03464,288,11,7261.39,1,4,4,9,At Risk
CUST03465,163,6,3188.6400000000003,2,4,3,9,Needs Attention
CUST03466,113,3,1451.77,3,2,2,7,Loyal Customers
CUST03467,126,6,2191.19,3,4,2,9,Loyal Customers
CUST03468,252,8,4065.18,2,4,4,10,Needs Attention
CUST03469,82,6,2812.75,3,4,3,10,Champions
CUST03470,23,4,2434.21,4,2,3,9,Loyal Customers
CUST03471,360,2,593.81,1,1,1,3,Hibernating / Lost
CUST03472,1,9,5138.650000000001,4,4,4,12,Champions
CUST03473,109,3,704.31,3,2,1,6,Loyal Customers
CUST03474,37,3,2365.12,4,2,3,9,Loyal Customers
CUST03475,240,5,3244.73,2,3,3,8,Needs Attention
CUST03476,358,4,1968.9699999999998,1,2,2,5,Hibernating / Lost
CUST03477,198,9,3175.4500000000003,2,4,3,9,Needs Attention
CUST03478,118,5,2878.6400000000003,3,3,3,9,Champions
CUST03479,317,2,1025.69,1,1,1,3,Hibernating / Lost
CUST03480,58,3,2773.7,4,2,3,9,Loyal Customers
CUST03481,42,7,2691.54,4,4,3,11,Champions
CUST03482,195,7,3039.8,2,4,3,9,Needs Attention
CUST03483,85,3,2360.89,3,2,3,8,Loyal Customers
CUST03484,305,8,6228.0599999999995,1,4,4,9,At Risk
CUST03485,202,4,1688.9700000000003,2,2,2,6,Needs Attention
CUST03486,455,3,525.63,1,2,1,4,Hibernating / Lost
CUST03487,224,3,1883.46,2,2,2,6,Needs Attention
CUST03488,2,3,1498.4299999999998,4,2,2,8,Loyal Customers
CUST03489,173,6,4263.45,2,4,4,10,Needs Attention
CUST03490,116,3,1504.72,3,2,2,7,Loyal Customers
CUST03491,268,5,2842.8,2,3,3,8,Needs Attention
CUST03492,116,3,2082.24,3,2,2,7,Loyal Customers
CUST03493,320,5,4006.73,1,3,4,8,At Risk
CUST03494,60,5,2771.57,3,3,3,9,Champions
CUST03495,15,3,2794.62,4,2,3,9,Loyal Customers
CUST03496,201,7,6759.39,2,4,4,10,Needs Attention
CUST03497,196,1,650.46,2,1,1,4,Other
CUST03498,257,3,1181.27,2,2,1,5,Needs Attention
CUST03499,328,8,3464.0299999999997,1,4,3,8,At Risk
CUST03500,195,10,4846.54,2,4,4,10,Needs Attention
CUST03501,367,7,3695.2200000000003,1,4,4,9,At Risk
CUST03502,123,6,4847.7,3,4,4,11,Champions
