order_id,customer_id,order_date,region,acquisition_channel,order_revenue
ORD015839,CUST00603,2025-04-22,Midwest,Organic Search,174.72
ORD015841,CUST00603,2025-05-03,Midwest,Organic Search,426.43999999999994
ORD015842,CUST00603,2025-05-10,Midwest,Organic Search,226.51999999999998
ORD015843,CUST00603,2025-05-17,Midwest,Organic Search,221.85
ORD015846,CUST03930,2025-02-25,Northeast,Paid Social,262.71
ORD015847,CUST03930,2025-03-17,Northeast,Paid Social,184.26
ORD015848,CUST03930,2025-03-22,Northeast,Paid Social,175.53
ORD015849,CUST03930,2025-03-27,Northeast,Paid Social,223.5
ORD015850,CUST03930,2025-05-02,Northeast,Paid Social,227.81
ORD015851,CUST01861,2025-02-08,Midwest,Email,129.35999999999999
ORD015852,CUST01861,2025-05-04,Midwest,Email,704.51
ORD015857,CUST00739,2025-03-02,South,Referral,14.46
ORD015858,CUST00739,2025-03-03,South,Referral,514.37
ORD015859,CUST00739,2025-03-03,South,Referral,370.19
ORD015860,CUST00739,2025-03-11,South,Referral,55.32
ORD015861,CUST00739,2025-03-11,South,Referral,305.91999999999996
ORD015862,CUST00471,2025-02-13,Midwest,Paid Social,318.26
ORD015863,CUST00471,2025-03-15,Midwest,Paid Social,350.64
ORD015864,CUST00471,2025-03-22,Midwest,Paid Social,535.6800000000001
ORD015865,CUST00471,2025-03-25,Midwest,Paid Social,324.21999999999997
ORD015867,CUST00471,2025-04-07,Midwest,Paid Social,772.97
ORD015868,CUST00471,2025-04-30,Midwest,Paid Social,603.97
ORD015869,CUST00471,2025-05-05,Midwest,Paid Social,387.68
ORD015870,CUST00471,2025-05-07,Midwest,Paid Social,677.49
ORD015871,CUST01722,2025-02-12,South,Direct,1567.1
ORD015872,CUST01722,2025-02-17,South,Direct,336.92
ORD015873,CUST01722,2025-03-06,South,Direct,313.40999999999997
ORD015874,CUST01722,2025-03-06,South,Direct,279.08
ORD015875,CUST01722,2025-03-13,South,Direct,591.0
ORD015877,CUST01722,2025-03-16,South,Direct,538.1000000000001
ORD015878,CUST01722,2025-03-17,South,Direct,454.79
ORD015879,CUST01722,2025-03-22,South,Direct,302.86
ORD015880,CUST01966,2025-02-11,Northeast,Direct,672.09
ORD015881,CUST01966,2025-02-13,Northeast,Direct,274.27
ORD015882,CUST01966,2025-02-17,Northeast,Direct,669.62
ORD015884,CUST01966,2025-03-05,Northeast,Direct,277.88
ORD015885,CUST01966,2025-03-20,Northeast,Direct,792.23
ORD015886,CUST01966,2025-03-21,Northeast,Direct,383.3
ORD015887,CUST01966,2025-03-24,Northeast,Direct,1817.96
ORD015888,CUST01966,2025-03-27,Northeast,Direct,21.47
ORD015889,CUST01966,2025-04-14,Northeast,Direct,36.4
ORD015891,CUST02115,2025-02-19,South,Organic Search,806.22
ORD015892,CUST02115,2025-03-25,South,Organic Search,48.58
ORD015893,CUST03263,2025-03-04,Northeast,Referral,455.32
ORD015895,CUST03263,2025-03-24,Northeast,Referral,208.07999999999998
ORD015896,CUST03263,2025-04-27,Northeast,Referral,465.74999999999994
ORD015897,CUST03263,2025-06-11,Northeast,Referral,807.7
ORD015898,CUST03849,2025-04-02,Northeast,Paid Social,509.08000000000004
ORD015899,CUST03849,2025-04-26,Northeast,Paid Social,612.12
ORD015900,CUST01394,2025-03-09,Northeast,Referral,512.9699999999999
ORD015901,CUST01394,2025-03-28,Northeast,Referral,328.59000000000003
ORD015902,CUST01394,2025-04-29,Northeast,Referral,282.16
ORD015903,CUST01394,2025-05-16,Northeast,Referral,2137.2400000000002
ORD015904,CUST01394,2025-05-24,Northeast,Referral,230.09
ORD015905,CUST01394,2025-06-11,Northeast,Referral,365.96999999999997
ORD015906,CUST01394,2025-06-23,Northeast,Referral,610.54
ORD015907,CUST00059,2025-03-27,Northeast,Direct,345.16999999999996
ORD015908,CUST00059,2025-04-25,Northeast,Direct,922.3100000000001
ORD015909,CUST00059,2025-06-10,Northeast,Direct,487.21000000000004
ORD015910,CUST00059,2025-06-14,Northeast,Direct,182.53
ORD015911,CUST01845,2025-02-27,West,Organic Search,48.88
ORD015912,CUST01845,2025-02-28,West,Organic Search,169.24
ORD015913,CUST01845,2025-03-04,West,Organic Search,199.74
ORD015914,CUST01845,2025-03-06,West,Organic Search,78.24
ORD015915,CUST01845,2025-03-12,West,Organic Search,965.84
ORD015916,CUST01845,2025-03-16,West,Organic Search,857.13
ORD015918,CUST02638,2025-05-17,South,Paid Social,1448.96
ORD015919,CUST02638,2025-05-18,South,Paid Social,1375.26
ORD015920,CUST03626,2025-03-26,South,Referral,96.25
ORD015921,CUST01036,2025-02-10,South,Email,118.16
ORD015922,CUST03020,2025-03-25,Midwest,Direct,403.6
ORD015924,CUST03020,2025-04-13,Midwest,Direct,616.74
ORD015925,CUST00062,2025-02-16,Northeast,Paid Social,53.89
ORD015926,CUST00062,2025-02-23,Northeast,Paid Social,226.75
ORD015927,CUST00062,2025-03-01,Northeast,Paid Social,120.64
ORD015928,CUST00062,2025-03-02,Northeast,Paid Social,1374.75
ORD015929,CUST00062,2025-03-08,Northeast,Paid Social,301.08
ORD015930,CUST00062,2025-03-17,Northeast,Paid Social,87.56
ORD015931,CUST00062,2025-03-21,Northeast,Paid Social,350.19
ORD015933,CUST03494,2025-03-12,Midwest,Email,469.52
ORD015934,CUST03494,2025-04-08,Midwest,Email,186.56
ORD015935,CUST03494,2025-04-16,Midwest,Email,193.20000000000002
ORD015936,CUST03494,2025-04-24,Midwest,Email,1559.97
ORD015937,CUST03494,2025-05-01,Midwest,Email,362.32
ORD015939,CUST01513,2025-02-15,West,Organic Search,315.24
ORD015940,CUST01513,2025-02-18,West,Organic Search,404.26
ORD015941,CUST01513,2025-02-25,West,Organic Search,71.36
ORD015945,CUST03362,2025-03-08,Northeast,Paid Social,898.12
ORD015946,CUST03362,2025-03-16,Northeast,Paid Social,107.03999999999999
ORD015947,CUST03362,2025-03-20,Northeast,Paid Social,375.29
ORD015949,CUST02172,2025-02-15,South,Email,595.39
ORD015950,CUST02172,2025-03-15,South,Email,970.22
ORD015951,CUST02172,2025-03-18,South,Email,71.36
ORD015952,CUST02172,2025-04-04,South,Email,248.13
ORD015953,CUST02172,2025-04-23,South,Email,989.91
ORD015954,CUST02172,2025-05-03,South,Email,258.83000000000004
ORD015955,CUST02172,2025-05-09,South,Email,257.36
ORD015956,CUST01139,2025-02-16,South,Referral,808.0
ORD015957,CUST01139,2025-03-11,South,Referral,277.88
ORD015958,CUST01139,2025-03-15,South,Referral,468.85
ORD015959,CUST01139,2025-03-17,South,Referral,721.7099999999999
ORD015960,CUST01139,2025-03-19,South,Referral,458.42
ORD015961,CUST01139,2025-03-24,South,Referral,2351.85
ORD015962,CUST01139,2025-03-25,South,Referral,831.89
ORD015963,CUST01139,2025-03-29,South,Referral,70.64
ORD015964,CUST01139,2025-04-07,South,Referral,299.17999999999995
ORD015966,CUST00878,2025-04-01,Midwest,Paid Social,417.48999999999995
ORD015967,CUST00878,2025-04-26,Midwest,Paid Social,1778.81
ORD015968,CUST01742,2025-02-20,Northeast,Paid Social,273.46000000000004
ORD015969,CUST01742,2025-02-27,Northeast,Paid Social,738.08
ORD015970,CUST01742,2025-03-06,Northeast,Paid Social,352.08
ORD015971,CUST01742,2025-03-15,Northeast,Paid Social,164.33999999999997
ORD015972,CUST01742,2025-04-13,Northeast,Paid Social,550.1899999999999
ORD015973,CUST01742,2025-04-17,Northeast,Paid Social,1104.8999999999999
ORD015974,CUST01742,2025-04-19,Northeast,Paid Social,2317.72
ORD015975,CUST03252,2025-02-23,Northeast,Paid Social,485.08
ORD015976,CUST03252,2025-05-14,Northeast,Paid Social,487.96000000000004
ORD015977,CUST01899,2025-02-11,Northeast,Direct,134.5
ORD015978,CUST01899,2025-02-14,Northeast,Direct,1291.3400000000001
ORD015979,CUST01899,2025-02-18,Northeast,Direct,141.2
ORD015980,CUST01899,2025-02-21,Northeast,Direct,126.63000000000001
ORD015981,CUST01899,2025-02-24,Northeast,Direct,1766.2600000000002
ORD015982,CUST01899,2025-03-05,Northeast,Direct,155.82
ORD015983,CUST01899,2025-03-06,Northeast,Direct,621.74
ORD015984,CUST01899,2025-03-12,Northeast,Direct,386.86
ORD015989,CUST00512,2025-05-14,Midwest,Organic Search,689.83
ORD015990,CUST02403,2025-02-20,Northeast,Email,384.82
ORD015991,CUST02403,2025-03-13,Northeast,Email,496.92
ORD015992,CUST02403,2025-04-10,Northeast,Email,121.68
ORD015994,CUST02403,2025-05-13,Northeast,Email,57.55
ORD015995,CUST02403,2025-06-01,Northeast,Email,164.7
ORD015996,CUST02043,2025-02-15,Northeast,Direct,1048.72
ORD015997,CUST02043,2025-03-07,Northeast,Direct,295.96999999999997
ORD015998,CUST02043,2025-03-15,Northeast,Direct,161.27999999999997
ORD016000,CUST02043,2025-04-05,Northeast,Direct,93.28
ORD016001,CUST02043,2025-04-22,Northeast,Direct,466.15999999999997
ORD016002,CUST00391,2025-02-18,South,Organic Search,177.28
ORD016003,CUST00391,2025-03-11,South,Organic Search,239.34
ORD016004,CUST00391,2025-04-23,South,Organic Search,1288.1399999999999
ORD016005,CUST02325,2025-02-21,Northeast,Direct,339.45
ORD016006,CUST02325,2025-02-23,Northeast,Direct,516.54
ORD016008,CUST02325,2025-03-24,Northeast,Direct,141.28
ORD016009,CUST02325,2025-03-28,Northeast,Direct,715.24
ORD016010,CUST02325,2025-03-28,Northeast,Direct,582.59
ORD016011,CUST03183,2025-02-11,Northeast,Paid Social,673.14
ORD016012,CUST03183,2025-02-27,Northeast,Paid Social,300.12
ORD016014,CUST00378,2025-02-12,South,Direct,73.32000000000001
ORD016016,CUST00378,2025-03-10,South,Direct,482.04
ORD016017,CUST03472,2025-02-12,Northeast,Organic Search,248.57
ORD016019,CUST03472,2025-03-20,Northeast,Organic Search,555.01
ORD016020,CUST03472,2025-04-21,Northeast,Organic Search,110.88
ORD016021,CUST03472,2025-04-21,Northeast,Organic Search,494.49
ORD016022,CUST03472,2025-05-04,Northeast,Organic Search,1480.9900000000002
ORD016023,CUST03472,2025-05-14,Northeast,Organic Search,1119.9
ORD016024,CUST03472,2025-06-12,Northeast,Organic Search,375.32
ORD016025,CUST03472,2025-06-26,Northeast,Organic Search,411.42
ORD016026,CUST03472,2025-06-29,Northeast,Organic Search,342.07
ORD016027,CUST02125,2025-02-15,West,Direct,176.51999999999998
ORD016028,CUST02125,2025-02-17,West,Direct,386.84999999999997
ORD016029,CUST02125,2025-02-21,West,Direct,269.22
ORD016030,CUST02125,2025-02-28,West,Direct,598.4100000000001
ORD016031,CUST02125,2025-03-03,West,Direct,742.72
ORD016032,CUST02125,2025-03-24,West,Direct,514.75
ORD016033,CUST02125,2025-03-30,West,Direct,167.68
ORD016034,CUST02987,2025-03-06,South,Organic Search,226.08
ORD016035,CUST02987,2025-03-12,South,Organic Search,193.20000000000002
ORD016036,CUST02987,2025-03-18,South,Organic Search,1682.74
ORD016037,CUST02987,2025-03-29,South,Organic Search,282.16
ORD016038,CUST02987,2025-04-10,South,Organic Search,603.18
ORD016039,CUST02987,2025-04-16,South,Organic Search,1685.2800000000002
ORD016040,CUST02294,2025-03-10,South,Organic Search,328.16
ORD016041,CUST02294,2025-03-27,South,Organic Search,375.09
ORD016042,CUST02294,2025-04-24,South,Organic Search,1276.1699999999998
ORD016043,CUST02294,2025-05-17,South,Organic Search,726.38
ORD016044,CUST02294,2025-05-28,South,Organic Search,195.18
ORD016045,CUST03167,2025-03-04,Midwest,Email,844.47
ORD016046,CUST03167,2025-04-16,Midwest,Email,130.82
ORD016047,CUST03167,2025-05-29,Midwest,Email,1488.08
ORD016048,CUST03167,2025-06-08,Midwest,Email,495.36
ORD016050,CUST00360,2025-02-15,Northeast,Paid Social,898.31
ORD016051,CUST00360,2025-02-23,Northeast,Paid Social,1406.87
ORD016052,CUST00360,2025-02-27,Northeast,Paid Social,334.14
ORD016053,CUST00360,2025-03-04,Northeast,Paid Social,391.62
ORD016055,CUST00360,2025-04-04,Northeast,Paid Social,402.97
ORD016056,CUST00360,2025-04-11,Northeast,Paid Social,19.55
ORD016057,CUST00360,2025-04-14,Northeast,Paid Social,1345.4
ORD016058,CUST03028,2025-02-24,Midwest,Direct,393.83
ORD016059,CUST03028,2025-03-27,Midwest,Direct,1574.6499999999999
ORD016060,CUST03028,2025-04-02,Midwest,Direct,285.19000000000005
ORD016061,CUST03028,2025-05-02,Midwest,Direct,165.57
ORD016062,CUST00463,2025-02-16,Northeast,Referral,109.89000000000001
ORD016063,CUST00463,2025-03-14,Northeast,Referral,207.95999999999998
ORD016065,CUST00463,2025-03-20,Northeast,Referral,347.03999999999996
ORD016066,CUST00463,2025-04-01,Northeast,Referral,60.379999999999995
ORD016067,CUST00463,2025-04-02,Northeast,Referral,287.89
ORD016068,CUST03076,2025-03-16,Northeast,Organic Search,385.62
ORD016069,CUST03076,2025-04-06,Northeast,Organic Search,1234.38
ORD016070,CUST02352,2025-03-01,Northeast,Direct,64.85
ORD016071,CUST02352,2025-03-22,Northeast,Direct,360.36
ORD016072,CUST02352,2025-03-31,Northeast,Direct,18.2
ORD016074,CUST02352,2025-04-28,Northeast,Direct,30.2
ORD016075,CUST03768,2025-02-21,South,Email,383.90000000000003
ORD016076,CUST03768,2025-03-02,South,Email,1484.33
ORD016077,CUST03768,2025-04-13,South,Email,1159.4199999999998
ORD016079,CUST03768,2025-04-29,South,Email,616.69
ORD016080,CUST03768,2025-04-29,South,Email,275.01
ORD016082,CUST03768,2025-05-24,South,Email,672.06
ORD016084,CUST01984,2025-04-02,Northeast,Direct,616.03
ORD016085,CUST01984,2025-04-12,Northeast,Direct,837.79
ORD016086,CUST01984,2025-04-16,Northeast,Direct,384.2
ORD016087,CUST01234,2025-02-19,Northeast,Paid Social,1481.88
ORD016088,CUST01234,2025-03-02,Northeast,Paid Social,74.71
ORD016090,CUST01234,2025-03-13,Northeast,Paid Social,116.12
ORD016091,CUST01234,2025-04-03,Northeast,Paid Social,109.89000000000001
ORD016092,CUST01234,2025-04-08,Northeast,Paid Social,85.43
ORD016093,CUST01234,2025-04-21,Northeast,Paid Social,492.09999999999997
ORD016094,CUST02044,2025-02-16,West,Paid Social,499.03
ORD016095,CUST02044,2025-02-26,West,Paid Social,70.64
ORD016096,CUST02044,2025-03-10,West,Paid Social,721.1300000000001
ORD016097,CUST02044,2025-03-19,West,Paid Social,247.54
ORD016098,CUST02044,2025-03-20,West,Paid Social,828.7900000000001
ORD016099,CUST02044,2025-03-29,West,Paid Social,1614.48
ORD016100,CUST02044,2025-04-03,West,Paid Social,255.79
ORD016101,CUST02044,2025-04-05,West,Paid Social,296.69999999999993
ORD016102,CUST03366,2025-02-20,West,Organic Search,1932.96
ORD016104,CUST03366,2025-03-21,West,Organic Search,1963.8600000000001
ORD016105,CUST03366,2025-03-22,West,Organic Search,446.11
ORD016106,CUST03366,2025-03-28,West,Organic Search,90.7
ORD016107,CUST03366,2025-04-21,West,Organic Search,489.58000000000004
ORD016108,CUST03366,2025-05-03,West,Organic Search,259.01
ORD016109,CUST03723,2025-02-16,Northeast,Paid Social,72.24
ORD016110,CUST03723,2025-02-17,Northeast,Paid Social,321.2
ORD016112,CUST03723,2025-03-16,Northeast,Paid Social,356.23
ORD016113,CUST03723,2025-03-17,Northeast,Paid Social,445.44
ORD016114,CUST03723,2025-03-18,Northeast,Paid Social,86.94
ORD016115,CUST03457,2025-02-17,Northeast,Organic Search,240.55
ORD016116,CUST03457,2025-03-03,Northeast,Organic Search,1584.02
ORD016117,CUST03457,2025-03-14,Northeast,Organic Search,366.08000000000004
ORD016118,CUST03457,2025-03-20,Northeast,Organic Search,186.56
ORD016119,CUST03457,2025-03-28,Northeast,Organic Search,2553.06
ORD016121,CUST03466,2025-02-14,West,Organic Search,55.76
ORD016122,CUST03466,2025-02-17,West,Organic Search,574.98
ORD016123,CUST03466,2025-03-09,West,Organic Search,821.03
ORD016124,CUST01378,2025-03-15,West,Direct,698.38
ORD016125,CUST01378,2025-05-13,West,Direct,181.10000000000002
ORD016126,CUST01378,2025-05-13,West,Direct,944.22
ORD016127,CUST03053,2025-03-09,South,Direct,240.46
ORD016128,CUST03053,2025-03-10,South,Direct,1015.46
ORD016129,CUST03053,2025-03-10,South,Direct,804.24
ORD016130,CUST03053,2025-03-22,South,Direct,208.89
ORD016132,CUST03053,2025-04-06,South,Direct,1721.78
ORD016134,CUST02049,2025-03-02,Midwest,Paid Social,77.59
ORD016135,CUST02049,2025-03-20,Midwest,Paid Social,141.04
ORD016138,CUST02049,2025-03-30,Midwest,Paid Social,967.47
ORD016139,CUST02049,2025-04-15,Midwest,Paid Social,156.9
ORD016140,CUST02049,2025-04-18,Midwest,Paid Social,139.26
ORD016141,CUST02049,2025-04-20,Midwest,Paid Social,60.32
ORD016142,CUST02049,2025-04-25,Midwest,Paid Social,161.54
ORD016143,CUST02049,2025-05-06,Midwest,Paid Social,154.24
ORD016144,CUST02049,2025-05-14,Midwest,Paid Social,546.9300000000001
ORD016145,CUST01667,2025-03-10,Northeast,Referral,71.09
ORD016146,CUST01667,2025-03-23,Northeast,Referral,434.46000000000004
ORD016148,CUST01667,2025-03-31,Northeast,Referral,484.18
ORD016149,CUST03096,2025-03-06,South,Email,494.09999999999997
ORD016150,CUST03096,2025-03-11,South,Email,436.82000000000005
ORD016152,CUST02348,2025-03-03,West,Organic Search,805.49
ORD016153,CUST02348,2025-03-06,West,Organic Search,2037.18
ORD016155,CUST02348,2025-03-25,West,Organic Search,1143.4899999999998
ORD016156,CUST02348,2025-03-29,West,Organic Search,1002.08
ORD016157,CUST02348,2025-04-05,West,Organic Search,392.89
ORD016158,CUST02362,2025-02-17,South,Direct,449.83000000000004
ORD016159,CUST02362,2025-02-23,South,Direct,393.8
ORD016160,CUST02362,2025-02-25,South,Direct,677.49
ORD016161,CUST02362,2025-03-01,South,Direct,2662.1400000000003
ORD016162,CUST02362,2025-03-07,South,Direct,583.8199999999999
ORD016163,CUST02362,2025-03-09,South,Direct,331.83000000000004
ORD016164,CUST02362,2025-03-18,South,Direct,166.76999999999998
ORD016166,CUST02362,2025-03-23,South,Direct,705.46
ORD016167,CUST02362,2025-04-22,South,Direct,24.68
ORD016168,CUST02099,2025-02-20,South,Paid Social,940.6199999999999
ORD016169,CUST02099,2025-02-23,South,Paid Social,629.48
ORD016170,CUST02099,2025-03-02,South,Paid Social,374.94
ORD016171,CUST02099,2025-03-19,South,Paid Social,339.96
ORD016172,CUST02099,2025-03-25,South,Paid Social,503.40000000000003
ORD016175,CUST03585,2025-02-17,South,Direct,1449.82
ORD016176,CUST03585,2025-03-13,South,Direct,43.38
ORD016177,CUST03585,2025-03-16,South,Direct,508.69
ORD016178,CUST03585,2025-03-18,South,Direct,403.40999999999997
ORD016181,CUST03615,2025-03-20,South,Organic Search,460.1
ORD016182,CUST03615,2025-04-11,South,Organic Search,304.14
ORD016183,CUST03615,2025-04-18,South,Organic Search,328.56
ORD016184,CUST01790,2025-03-05,South,Organic Search,1104.18
ORD016185,CUST01790,2025-03-11,South,Organic Search,1424.9099999999999
ORD016186,CUST01790,2025-03-24,South,Organic Search,128.8
ORD016187,CUST01790,2025-04-09,South,Organic Search,1024.38
ORD016189,CUST02503,2025-05-19,South,Organic Search,514.5
ORD016191,CUST01065,2025-03-14,Midwest,Paid Social,521.77
ORD016192,CUST01065,2025-03-20,Midwest,Paid Social,805.5800000000002
ORD016194,CUST01995,2025-03-15,Northeast,Organic Search,1176.8
ORD016195,CUST01995,2025-03-17,Northeast,Organic Search,887.2900000000001
ORD016197,CUST01995,2025-04-11,Northeast,Organic Search,541.3799999999999
ORD016200,CUST03282,2025-04-16,Midwest,Direct,416.59000000000003
ORD016201,CUST03282,2025-04-17,Midwest,Direct,1524.86
ORD016202,CUST03282,2025-06-11,Midwest,Direct,1688.76
ORD016203,CUST03992,2025-02-15,South,Paid Social,1870.35
ORD016205,CUST03992,2025-02-16,South,Paid Social,396.72
ORD016206,CUST03992,2025-03-12,South,Paid Social,1369.99
ORD016207,CUST03992,2025-03-16,South,Paid Social,571.26
ORD016208,CUST03992,2025-04-28,South,Paid Social,151.14
ORD016209,CUST03992,2025-05-18,South,Paid Social,975.72
ORD016210,CUST03992,2025-05-21,South,Paid Social,420.32000000000005
ORD016212,CUST03991,2025-02-15,Northeast,Organic Search,2621.62
ORD016213,CUST03991,2025-02-25,Northeast,Organic Search,213.27
ORD016214,CUST03991,2025-03-08,Northeast,Organic Search,1388.3
ORD016215,CUST03991,2025-03-09,Northeast,Organic Search,32.12
ORD016216,CUST03991,2025-03-14,Northeast,Organic Search,399.23
ORD016217,CUST03991,2025-03-20,Northeast,Organic Search,498.86
ORD016218,CUST03991,2025-03-22,Northeast,Organic Search,540.67
ORD016219,CUST03991,2025-03-26,Northeast,Organic Search,158.76
ORD016220,CUST03991,2025-03-27,Northeast,Organic Search,156.32
ORD016222,CUST00493,2025-03-06,Northeast,Direct,258.29999999999995
ORD016224,CUST00493,2025-03-14,Northeast,Direct,391.92
ORD016225,CUST02514,2025-03-04,Northeast,Direct,1498.4500000000003
ORD016227,CUST02514,2025-03-08,Northeast,Direct,234.33
ORD016228,CUST02606,2025-02-17,Midwest,Paid Social,420.94
ORD016229,CUST02606,2025-05-13,Midwest,Paid Social,285.1
ORD016230,CUST02606,2025-06-26,Midwest,Paid Social,18.76
ORD016231,CUST01098,2025-02-16,Midwest,Paid Social,1073.74
ORD016233,CUST01098,2025-03-15,Midwest,Paid Social,174.72
ORD016234,CUST01098,2025-03-20,Midwest,Paid Social,756.65
ORD016236,CUST01098,2025-03-25,Midwest,Paid Social,698.3
ORD016237,CUST01098,2025-03-25,Midwest,Paid Social,1353.73
ORD016241,CUST03708,2025-03-13,West,Direct,449.46
ORD016243,CUST02429,2025-03-01,Northeast,Direct,498.03999999999996
ORD016244,CUST02429,2025-03-24,Northeast,Direct,148.12
ORD016245,CUST02429,2025-03-31,Northeast,Direct,260.4
ORD016246,CUST02429,2025-05-07,Northeast,Direct,1639.24
ORD016247,CUST00042,2025-03-30,South,Organic Search,1180.7399999999998
ORD016248,CUST00042,2025-03-31,South,Organic Search,371.5
ORD016249,CUST00042,2025-05-06,South,Organic Search,145.25
ORD016250,CUST00042,2025-05-25,South,Organic Search,156.44
ORD016251,CUST02605,2025-03-04,South,Email,781.5600000000001
ORD016252,CUST02605,2025-03-07,South,Email,451.78999999999996
ORD016253,CUST02605,2025-03-16,South,Email,2244.66
ORD016254,CUST02605,2025-03-26,South,Email,800.8599999999999
ORD016255,CUST00247,2025-02-17,Northeast,Direct,453.90999999999997
ORD016256,CUST00247,2025-04-15,Northeast,Direct,682.97
ORD016257,CUST00247,2025-04-16,Northeast,Direct,150.99
ORD016258,CUST00247,2025-05-03,Northeast,Direct,73.13
ORD016259,CUST00247,2025-05-07,Northeast,Direct,106.2
ORD016260,CUST00247,2025-05-11,Northeast,Direct,2261.31
ORD016261,CUST00247,2025-06-07,Northeast,Direct,668.72
ORD016262,CUST01073,2025-02-23,West,Organic Search,526.1600000000001
ORD016263,CUST01073,2025-02-23,West,Organic Search,964.17
ORD016264,CUST01073,2025-03-02,West,Organic Search,379.79999999999995
ORD016265,CUST01073,2025-03-08,West,Organic Search,778.1800000000001
ORD016266,CUST01073,2025-04-01,West,Organic Search,907.95
ORD016267,CUST01073,2025-04-08,West,Organic Search,1139.5
ORD016268,CUST01073,2025-04-15,West,Organic Search,243.85999999999999
ORD016269,CUST01073,2025-04-15,West,Organic Search,240.26999999999998
ORD016270,CUST02422,2025-02-19,Northeast,Direct,354.42
ORD016271,CUST02422,2025-02-20,Northeast,Direct,277.49
ORD016272,CUST02422,2025-02-25,Northeast,Direct,512.85
ORD016273,CUST02422,2025-03-02,Northeast,Direct,592.95
ORD016274,CUST02422,2025-03-12,Northeast,Direct,513.83
ORD016275,CUST00051,2025-03-30,West,Paid Social,117.87
ORD016276,CUST00051,2025-04-09,West,Paid Social,609.76
ORD016277,CUST00051,2025-04-11,West,Paid Social,818.61
ORD016279,CUST03700,2025-02-18,Northeast,Organic Search,3387.3700000000003
ORD016280,CUST03700,2025-02-25,Northeast,Organic Search,102.56
ORD016281,CUST03700,2025-02-25,Northeast,Organic Search,1352.96
ORD016283,CUST03700,2025-03-15,Northeast,Organic Search,86.1
ORD016284,CUST03700,2025-03-20,Northeast,Organic Search,196.01999999999998
ORD016285,CUST03700,2025-03-27,Northeast,Organic Search,1228.83
ORD016286,CUST03700,2025-04-04,Northeast,Organic Search,119.31
ORD016287,CUST01674,2025-02-24,Midwest,Paid Social,319.82
ORD016288,CUST01674,2025-03-01,Midwest,Paid Social,708.84
ORD016289,CUST01674,2025-03-26,Midwest,Paid Social,437.92
ORD016290,CUST01674,2025-04-26,Midwest,Paid Social,263.17
ORD016291,CUST01674,2025-04-26,Midwest,Paid Social,215.58
ORD016292,CUST01674,2025-04-28,Midwest,Paid Social,1183.03
ORD016293,CUST02365,2025-03-09,South,Paid Social,567.87
ORD016294,CUST02365,2025-04-17,South,Paid Social,96.73
ORD016296,CUST02365,2025-05-03,South,Paid Social,12.34
ORD016297,CUST00234,2025-02-19,West,Organic Search,156.9
ORD016298,CUST00234,2025-04-16,West,Organic Search,56.28
ORD016299,CUST01301,2025-02-23,West,Paid Social,229.68
ORD016300,CUST01301,2025-02-24,West,Paid Social,1636.19
ORD016301,CUST01301,2025-03-03,West,Paid Social,219.39
ORD016302,CUST01301,2025-03-04,West,Paid Social,1304.85
ORD016303,CUST01301,2025-03-07,West,Paid Social,586.2
ORD016304,CUST01301,2025-03-10,West,Paid Social,357.2
ORD016305,CUST01301,2025-03-10,West,Paid Social,299.63
ORD016306,CUST01868,2025-03-14,Northeast,Organic Search,308.25
ORD016307,CUST01868,2025-04-03,Northeast,Organic Search,312.85
ORD016308,CUST01868,2025-04-13,Northeast,Organic Search,48.88
ORD016309,CUST01868,2025-04-15,Northeast,Organic Search,300.15999999999997
ORD016310,CUST01868,2025-04-17,Northeast,Organic Search,1234.15
ORD016311,CUST01868,2025-04-21,Northeast,Organic Search,936.2
ORD016312,CUST03346,2025-03-01,Northeast,Email,208.58
ORD016313,CUST03346,2025-03-20,Northeast,Email,146.26
ORD016314,CUST03346,2025-04-10,Northeast,Email,669.61
ORD016315,CUST03346,2025-04-10,Northeast,Email,276.57
ORD016316,CUST03784,2025-03-13,West,Organic Search,414.39
ORD016317,CUST03784,2025-04-11,West,Organic Search,140.14
ORD016318,CUST03784,2025-04-14,West,Organic Search,515.31
ORD016319,CUST03784,2025-04-15,West,Organic Search,176.17
ORD016320,CUST03133,2025-03-03,Northeast,Paid Social,497.44
ORD016321,CUST03133,2025-03-05,Northeast,Paid Social,953.7800000000002
ORD016322,CUST03133,2025-03-07,Northeast,Paid Social,1698.31
ORD016323,CUST03133,2025-03-16,Northeast,Paid Social,1000.21
ORD016324,CUST03133,2025-03-16,Northeast,Paid Social,2864.8199999999997
ORD016326,CUST03133,2025-03-26,Northeast,Paid Social,349.4
ORD016327,CUST03133,2025-04-02,Northeast,Paid Social,1168.8899999999999
ORD016328,CUST03133,2025-04-03,Northeast,Paid Social,79.76
ORD016329,CUST03634,2025-04-10,Northeast,Paid Social,72.87
ORD016330,CUST03634,2025-04-28,Northeast,Paid Social,1630.1899999999998
ORD016331,CUST03634,2025-05-09,Northeast,Paid Social,273.2
ORD016332,CUST02783,2025-02-21,West,Direct,255.57
ORD016333,CUST02783,2025-02-27,West,Direct,262.08
ORD016335,CUST02783,2025-03-23,West,Direct,456.0799999999999
ORD016336,CUST02783,2025-04-17,West,Direct,225.83
ORD016337,CUST02783,2025-05-01,West,Direct,1696.6399999999999
ORD016338,CUST02783,2025-05-03,West,Direct,514.3
